t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,motor_0_thrust_n,motor_1_thrust_n,motor_2_thrust_n,motor_3_thrust_n
1.940000000,3.1458257043728293,0.9724366084836865,1.1,0.7749772082096072,2.376848822865191,0.0,0.805382432632742,-0.07986299455006367,-0.0578063491642308,0.5844993287458646,1.5675701632105665,-0.15781391609174428,0.7699172686439052,0.13616162643808918,0.08990268160355375,0.13589299580680272,0.08824432030476836
1.960000000,3.160981721236316,1.0200828591334306,1.1,0.740624478139076,2.3877762421092186,0.0,0.80227214177374,-0.06708402205323724,-0.049304569867170904,0.5911245248753855,1.497901170705433,-0.11314078433622052,0.6510684280974595,0.1348916787331716,0.09033940442254576,0.1340505809743873,0.08837392260657552
1.980000000,3.175507353931131,1.0679254774009113,1.1,0.7119387913424504,2.3964855846388584,0.0,0.7995989550328767,-0.055130955813216254,-0.041038048846467584,0.5965886081449492,1.4029104521017088,-0.07775870465773951,0.5380665977421406,0.13331792349492072,0.09131736220473612,0.1319502221449902,0.08907468296608143
2.000000000,3.189512420019463,1.115923382077434,1.1,0.6885678174907427,2.4033048830133965,0.0,0.7973514656164191,-0.0441610862760173,-0.033214632185676926,0.6009802217602845,1.2853410763027089,-0.05089993149143425,0.43297230024658045,0.13146062281106324,0.09277603010812205,0.12963110573533812,0.0902946642732319
2.020000000,3.2030987994590037,1.164041708621602,1.1,0.6700701264633209,2.4085277714034,0.0,0.795512543999936,-0.034308394973528576,-0.02601734979755381,0.6044053473312443,1.148717011066661,-0.03147191736638212,0.3375851271246942,0.12935175276606212,0.09463516651120185,0.12714233815339218,0.09196370331406765
2.040000000,3.216358800125032,1.2122511566086807,1.1,0.6559299401395103,2.4124170273044787,0.0,0.7940580255788396,-0.02567926957445326,-0.019597429000168816,0.6069830046257809,0.9973366878695051,-0.018184303018848,0.2533707752981805,0.12703540694258214,0.09679795669434767,0.12454320500108973,0.09399665021047186
2.060000000,3.2293738371049323,1.2605274169013796,1.1,0.6455737578505152,2.4152090019654127,0.0,0.792955732611576,-0.018347680016222456,-0.014068383591900503,0.6088404136878335,0.8362676947955465,-0.009679957221052457,0.1813956219403779,0.1245681882070289,0.09915416576279147,0.12190361384893028,0.09629649748036748
2.080000000,3.242213468855657,1.308850685940641,1.1,0.6383894172219352,2.4171179019607294,0.0,0.7921651434864616,-0.01234974332648082,-0.009501138951977954,0.6101078573854454,0.6713435605838738,-0.004657512568345612,0.12226775864078976,0.12201969437220878,0.10158292951805703,0.11930482636677832,0.09875701123026759
2.100000000,3.2549348433054646,1.3572052547915185,1.1,0.6337480277588347,2.4183389831270112,0.0,0.7916380052147913,-0.007677667384523145,-0.00592004781853523,0.6109134759987742,0.509163165967945,-0.0019728852906668055,0.07608236946817017,0.11947309483194306,0.1039548890510071,0.11684045476752392,0.1012645638517222
2.120000000,3.2675826138088064,1.4055791435276637,1.1,0.6310290225753651,2.4190498904874986,0.0,0.7913201377568584,-0.004273137480805944,-0.003299561112211127,0.611378191280163,0.357092695371849,-0.0007087561555171621,0.04236891725788837,0.1170256838006219,0.10613348972336509,0.11461755940573301,0.103699002286788
2.140000000,3.2801893877984267,1.4539637386589193,1.1,0.6296483763866823,2.419409622638055,0.0,0.7911545966923176,-0.0020202856490787705,-0.0015612559635759893,0.6116108935085515,0.22326933921014636,-0.0002043379992677636,0.020037848629908005,0.11478922313634492,0.10797539911623356,0.11275758333343566,0.10593355017971896
2.160000000,3.292776770512054,1.5023533838644798,1.1,0.62908989497605,2.419554897918008,0.0,0.7910862366602818,-0.0007384470724505794,-0.000570901438014883,0.6117039275124381,0.11660537949983993,-4.330550999622458e-05,0.007325320469670066,0.11289528545037907,0.10933552004573234,0.11139144484138647,0.10782851887504384
2.180000000,3.3053570637755447,1.550744872981758,1.1,0.628939431373023,2.4195940138097916,0.0,0.7910675417896528,-0.00017494022252376878,-0.00013527276312334926,0.6117287760307456,0.04551767247674775,-5.770119583589361e-06,0.0017355067538775948,0.11150439051192634,0.1101145453299276,0.11061083069461135,0.1092202766398227
2.200000000,3.3179356773639186,1.5991367987562264,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653482238664,-1.8230002079694144e-05,-1.4097174097289473e-05,0.611731652204126,0.011056988780095915,-3.4796258181133357e-07,0.00018085572551419256,0.11071919753626545,0.11038154402088925,0.11034350480927907,0.11000575410244194
2.220000000,3.330514115913206,1.6475287700289674,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0011522405272619577,-4.167782561425592e-09,9.48288390299087e-14,0.11042691648043337,0.11039172776930925,0.11033327517766806,0.11029808057258933
2.240000000,3.3430925544624936,1.6959207413017083,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036737928095797,0.11036737931623741,0.11035762071906051,0.11035762068374413
