step,t,x,y,z,vx,vy,vz,next_x,next_y,next_z,next_vx,next_vy,next_vz,nominal_vx,nominal_vy,nominal_vz,command_vx,command_vy,command_vz,accel_x,accel_y,accel_z,constraint_active,sector,azimuth_rad,depth_m,margin_m,a_x,a_y,a_z,b,current_slack_m,lookahead_violation_m,obstacle_clearance_m,obstacle_name,status,constraint_age_frames,gate_collision,admm_status,admm_iterations,admm_pri_res,admm_dua_res,admm_terminal_x,admm_terminal_y,admm_terminal_z
31,1.550000000,0.870447899,-0.326921611,1.132248823,0.505205329,-0.269404190,0.019616413,0.895515572,-0.340241157,1.133262704,0.494758491,-0.268275693,0.020763157,0.291096891,0.250000000,-0.064497647,0.050000000,-0.250000000,0.018916998,-0.800000000,0.055440544,-0.001998328,1,0,-0.523598776,0.778785224,0.623028179,0.929648024,0.368422001,-0.004447596,0.839486314,0.155757045,0.000000000,0.478497712,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.323324293,-0.658221304,1.146436572
32,1.600000000,0.895515572,-0.340241157,1.133262704,0.494758491,-0.268275693,0.020763157,0.919276773,-0.354433414,1.134105200,0.454964686,-0.301885523,0.012916276,0.284285986,0.250000000,-0.066525408,0.050000000,-0.065938760,0.015448477,-0.800000000,0.578105522,-0.015184799,1,0,-0.523598776,0.674063379,0.539250703,0.892472477,0.445419773,0.071372996,0.863369892,0.134812676,0.000000000,0.466081910,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.370653778,-0.389695227,1.144849062
33,1.650000000,0.919276773,-0.354433414,1.134105200,0.454964686,-0.301885523,0.012916276,0.940755422,-0.370836914,1.134363744,0.409932182,-0.349801042,-0.001172798,0.278650904,0.250000000,-0.068210401,0.050000000,0.250000000,0.013446338,-0.800000000,0.800000000,0.001514463,1,0,-0.523598776,0.616828212,0.493462570,0.849394565,0.509758483,0.136657095,0.878502420,0.123365642,0.000000000,0.457919129,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.730174780,0.020773951,1.144189954
34,1.700000000,0.940755422,-0.370836914,1.134363744,0.409932182,-0.349801042,-0.001172798,0.960625735,-0.389263709,1.134365648,0.394493726,-0.378629498,0.001598423,0.275070120,0.250000000,-0.068727488,0.050000000,0.250000000,0.008558785,-0.800000000,0.800000000,0.027804523,1,0,-0.523598776,0.655719413,0.524575530,0.857596551,0.504540369,0.099835723,0.864080319,0.131143883,0.000000000,0.453486583,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.846087992,0.233969048,1.140782833
35,1.750000000,0.960625735,-0.389263709,1.134365648,0.394493726,-0.378629498,0.001598423,0.981409181,-0.407803144,1.135089165,0.443484265,-0.353101692,0.023845806,0.272936839,0.250000000,-0.068731295,0.050000000,0.250000000,0.012135228,-0.800000000,0.800000000,0.030105156,1,0,-0.523598776,0.770357772,0.616286218,0.890351395,0.453378575,-0.041500131,0.785805869,0.154071554,0.000000000,0.449750499,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.593220294,0.172065452,1.143467069
36,1.800000000,0.981409181,-0.407803144,1.135089165,0.443484265,-0.353101692,0.023845806,1.006003221,-0.422900823,1.136448112,0.535874307,-0.246920420,0.026934760,0.269981737,0.250000000,-0.070178330,0.050000000,0.242521997,0.016118678,-0.800000000,0.800000000,-0.022077510,1,0,-0.523598776,0.770357772,0.616286218,0.890351395,0.453378575,-0.041500131,0.785805869,0.144002393,0.000000000,0.442279049,center_box,held_active,1,False,-2,2,0.000000000,0.000000000,-0.060664486,-0.225911647,1.147178173
37,1.850000000,1.006003221,-0.422900823,1.136448112,0.535874307,-0.246920420,0.026934760,1.035188678,-0.431126655,1.137110291,0.619925525,-0.089462344,0.000628251,0.263597101,0.250000000,-0.072896225,0.050000000,-0.250000000,0.013516151,-0.800000000,-0.008798799,-0.038338881,1,0,-0.523598776,0.770357772,0.616286218,0.890351395,0.453378575,-0.041500131,0.785805869,0.129006416,0.000000000,0.428082507,center_box,held_active,2,False,-2,2,0.000000000,0.000000000,-0.598436952,-0.968784511,1.146585226
38,1.900000000,1.035188678,-0.431126655,1.137110291,0.619925525,-0.089462344,0.000628251,1.067469521,-0.430962594,1.136246724,0.657932097,0.081234912,-0.031438765,0.253080189,0.250000000,-0.074220582,0.050000000,-0.250000000,-0.002536056,-0.800000000,-0.458679018,-0.009040877,1,0,-0.523598776,0.772600289,0.618080231,0.808528459,0.506247099,-0.299992676,0.432118188,0.154520058,0.000000000,0.406830997,center_box,active,0,False,-2,2,0.000000000,0.000000000,-0.693421543,-1.598227382,1.135208249
39,1.950000000,1.067469521,-0.430962594,1.136246724,0.657932097,0.081234912,-0.031438765,1.099778082,-0.422578039,1.134261889,0.626024268,0.235266866,-0.045513583,0.239777431,0.250000000,-0.072493448,0.050000000,-0.250000000,-0.006935018,-0.800000000,-0.800000000,0.070010706,1,0,-0.523598776,0.749322831,0.599458265,0.834299831,0.521754547,-0.178089820,0.613243540,0.149864566,0.000000000,0.380202788,center_box,active,0,False,-2,2,0.000000000,0.000000000,-0.386087924,-2.046244383,1.131045461
40,2.000000000,1.099778082,-0.422578039,1.134261889,0.626024268,0.235266866,-0.045513583,1.128949235,-0.407703717,1.132044268,0.541568415,0.339633168,-0.042134812,0.226449726,0.250000000,-0.068523777,0.050000000,-0.250000000,-0.019670066,-0.800000000,-0.800000000,0.073838622,1,0,-0.523598776,0.749322831,0.599458265,0.834299831,0.521754547,-0.178089820,0.613243540,0.118181380,0.000000000,0.350947364,center_box,held_active,1,False,-2,2,0.000000000,0.000000000,0.281362057,-2.254736423,1.119509339
