step,t,x,y,z,vx,vy,vz,next_x,next_y,next_z,next_vx,next_vy,next_vz,nominal_vx,nominal_vy,nominal_vz,command_vx,command_vy,command_vz,accel_x,accel_y,accel_z,constraint_active,sector,azimuth_rad,depth_m,margin_m,a_x,a_y,a_z,b,current_slack_m,lookahead_violation_m,obstacle_clearance_m,obstacle_name,status,constraint_age_frames,gate_collision,admm_status,admm_iterations,admm_pri_res,admm_dua_res,admm_terminal_x,admm_terminal_y,admm_terminal_z
32,1.600000000,0.852881686,-0.024155989,1.142908265,0.503447998,-0.155317461,0.016625269,0.878243283,-0.029345435,1.144143239,0.513411742,-0.052691912,0.029952363,0.322656483,0.021740390,-0.085816530,0.050000000,0.141352336,0.001599087,-0.800000000,0.800000000,-0.042931948,1,3,0.000000000,0.538249309,0.430599447,0.997898753,0.062755405,-0.016119458,0.938800452,0.107649862,0.000000000,0.411756717,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.365689993,0.081858262,1.144107580
33,1.650000000,0.878243283,-0.029345435,1.144143239,0.513411742,-0.052691912,0.029952363,0.904261060,-0.028624679,1.145227339,0.523882550,0.072275148,0.014449932,0.315581045,0.026410891,-0.088286477,0.050000000,-0.250000000,0.010194123,-0.800000000,-0.563737394,-0.056452115,1,3,0.000000000,0.516981425,0.413585140,0.989893817,0.124970442,-0.067027005,0.892408075,0.103396285,0.000000000,0.385738940,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.155696899,-0.537552714,1.151788831
34,1.700000000,0.904261060,-0.028624679,1.145227339,0.523882550,0.072275148,0.014449932,0.930223247,-0.021879111,1.145316586,0.512848116,0.183621703,-0.007962096,0.307915046,0.025762211,-0.090454679,0.050000000,-0.250000000,0.002188171,-0.800000000,-0.800000000,-0.035033605,1,3,0.000000000,0.489203751,0.391363001,0.992917447,0.116059636,-0.025398895,0.963287655,0.097840750,0.000000000,0.359776753,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.247130632,-0.949681282,1.146868467
35,1.750000000,0.930223247,-0.021879111,1.145316586,0.512848116,0.183621703,-0.007962096,0.955509043,-0.010558059,1.144733057,0.502129275,0.254848397,-0.013615580,0.300299077,0.019691200,-0.090633172,0.050000000,-0.250000000,-0.005198936,-0.800000000,-0.800000000,0.007894743,1,3,0.000000000,0.459999726,0.367999781,0.999515276,0.016126318,0.026629977,1.051919215,0.091999945,0.000000000,0.334490957,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.558888555,-1.108165860,1.141417384
36,1.800000000,0.955509043,-0.010558059,1.144733057,0.502129275,0.254848397,-0.013615580,0.980877945,0.002988893,1.144412692,0.514945932,0.278524910,-0.000088518,0.293291861,0.009502253,-0.089466114,0.050000000,-0.250000000,0.001197357,-0.800000000,-0.800000000,0.042322678,1,2,-0.174532925,0.436092204,0.348873763,0.996328192,0.083678833,-0.018110426,1.017603948,0.087218441,0.000000000,0.309122055,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.477754653,-0.978473306,1.145631075
37,1.850000000,0.980877945,0.002988893,1.144412692,0.514945932,0.278524910,-0.000088518,1.007109365,0.016902845,1.144635719,0.530332548,0.273310125,0.008330044,0.286209850,-0.002690004,-0.088825384,0.050000000,-0.250000000,0.003473367,-0.800000000,-0.800000000,0.010176813,1,2,-0.174532925,0.410583339,0.328466671,0.996440956,0.071420952,-0.044771288,1.008480265,0.082116668,0.000000000,0.282890635,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.180039153,-0.772691607,1.147017717
38,1.900000000,1.007109365,0.016902845,1.144635719,0.530332548,0.273310125,0.008330044,1.033454837,0.029450552,1.145178420,0.521033550,0.225659189,0.012357589,0.278351572,-0.015212561,-0.089271437,0.050000000,-0.250000000,0.002082770,-0.800000000,-0.800000000,-0.017849356,1,3,0.000000000,0.382995993,0.306396795,0.999724910,-0.023226711,-0.003259349,1.079308153,0.076599199,0.000000000,0.256545163,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.142856568,-0.638373852,1.146197796
39,1.950000000,1.033454837,0.029450552,1.145178420,0.521033550,0.225659189,0.012357589,1.059171158,0.038832721,1.145845814,0.511375198,0.154846165,0.014130031,0.270390647,-0.026505497,-0.090356841,0.050000000,-0.250000000,0.003139518,-0.800000000,-0.800000000,-0.026337346,1,3,0.000000000,0.357163813,0.285731050,0.998267882,0.047749100,0.034369452,1.143862926,0.071432763,0.000000000,0.230828842,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.391019017,-0.279205084,1.147533059
40,2.000000000,1.059171158,0.038832721,1.145845814,0.511375198,0.154846165,0.014130031,1.085090173,0.044792170,1.146485180,0.527773347,0.089019136,0.011528910,0.262995958,-0.034949449,-0.091691628,0.050000000,-0.197332249,0.002125047,-0.800000000,-0.800000000,-0.034299955,1,3,0.000000000,0.331090726,0.264872581,0.999209029,0.037922645,-0.011966204,1.112312744,0.066218145,0.000000000,0.204909827,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.358347476,-0.109166466,1.147439599
41,2.050000000,1.085090173,0.044792170,1.146485180,0.527773347,0.089019136,0.011528910,1.112067475,0.047078477,1.147023800,0.546505307,0.003216651,0.009195242,0.255418844,-0.040312953,-0.092970360,0.050000000,-0.125212538,0.006646990,-0.800000000,-0.612090496,-0.013948343,1,3,0.000000000,0.305561319,0.244449055,0.997867884,-0.029645271,-0.058145018,1.075898622,0.061112264,0.000000000,0.177932525,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.088327393,-0.049117234,1.151470423
42,2.100000000,1.112067475,0.047078477,1.147023800,0.546505307,0.003216651,0.009195242,1.139184623,0.043880852,1.146974945,0.534865383,-0.127334560,-0.011469410,0.246889272,-0.042370629,-0.094047600,0.050000000,0.250000000,0.006778395,-0.800000000,0.705095282,-0.006905276,1,3,0.000000000,0.278745133,0.222996106,0.997084764,-0.073642924,-0.019967314,1.138204581,0.055749027,0.000000000,0.150815377,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.038296077,0.386784077,1.152107596
43,2.150000000,1.139184623,0.043880852,1.146974945,0.534865383,-0.127334560,-0.011469410,1.165448648,0.033408155,1.145416305,0.519661620,-0.280035276,-0.048151822,0.238233840,-0.039492767,-0.093949891,0.050000000,0.250000000,-0.001853657,-0.800000000,0.800000000,0.027473579,1,3,0.000000000,0.251046676,0.200837341,0.999078663,-0.029273136,0.031383248,1.223055654,0.050209335,0.000000000,0.124551352,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.246052757,1.118803382,1.145584702
44,2.200000000,1.165448648,0.033408155,1.145416305,0.519661620,-0.280035276,-0.048151822,1.191632518,0.015318297,1.142436216,0.531592929,-0.426535275,-0.068046134,0.230346217,-0.030067339,-0.090832610,0.050000000,0.250000000,-0.015244544,-0.800000000,0.800000000,0.094020794,1,3,0.000000000,0.224671827,0.179737462,0.999463773,0.032086161,0.006530230,1.218309840,0.044934365,0.000000000,0.098367482,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.259329677,1.619558096,1.133982897
45,2.250000000,1.191632518,0.015318297,1.142436216,0.531592929,-0.426535275,-0.068046134,1.219089094,-0.009142818,1.139509071,0.565118918,-0.531605983,-0.048398821,0.222530734,-0.013786467,-0.084872432,0.050000000,0.250000000,-0.013542745,-0.800000000,0.800000000,0.155723969,1,2,-0.174532925,0.201617918,0.161294335,0.983878237,0.178210203,-0.014991285,1.198348174,0.040323584,0.000000000,0.070910906,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.002361696,1.884818316,1.132279158
46,2.300000000,1.219089094,-0.009142818,1.139509071,0.565118918,-0.531605983,-0.048398821,1.248115845,-0.036621903,1.138581827,0.588509065,-0.546987252,0.007429445,0.213569816,0.008228537,-0.079018142,0.050000000,0.250000000,-0.006931449,-0.800000000,0.800000000,0.118478204,1,2,-0.174532925,0.201617918,0.161294335,0.983878237,0.178210203,-0.014991285,1.198348174,0.017624995,0.000000000,0.041884155,center_box,held_violates_current,1,False,-2,2,0.000000000,0.000000000,-0.272044867,1.862345457,1.134310484
47,2.350000000,1.248115845,-0.036621903,1.138581827,0.588509065,-0.546987252,0.007429445,1.277078201,-0.061525725,1.140316238,0.564194557,-0.439313905,0.054060509,0.203195739,0.032959713,-0.077163655,0.050000000,0.250000000,-0.002480765,-0.800000000,0.800000000,-0.028314885,1,2,-0.174532925,0.201617918,0.161294335,0.983878237,0.178210203,-0.014991285,1.198348174,-0.006050641,0.000000000,0.014955163,center_box,held_violates_current,2,False,-2,2,0.000000000,0.000000000,-0.275050968,1.401052833,1.136721253
48,2.400000000,1.277078201,-0.061525725,1.140316238,0.564194557,-0.439313905,0.054060509,1.304076150,-0.078715871,1.142933811,0.520023396,-0.253715719,0.047408439,0.192879619,0.055373153,-0.080632475,0.050000000,0.250000000,0.009716366,-0.800000000,0.800000000,-0.126697552,1,2,-0.174532925,0.201617918,0.161294335,0.983878237,0.178210203,-0.014991285,1.198348174,-0.030081957,0.000000000,-0.005756556,center_box,held_violates_current,3,False,-2,2,0.000000000,0.000000000,0.139607251,0.428792775,1.147603512
