step,t,k,x,y,z,vx,vy,vz
8,0.400000000,17,0.185639262,-0.350456387,1.141816735,-1.313526154,-3.142762423,0.081653655
8,0.400000000,18,0.158072114,-0.414902270,1.143362641,-1.438399076,-3.293390512,0.072935194
8,0.400000000,19,0.128303528,-0.481845349,1.144727826,-1.533086300,-3.391767025,0.063585460
8,0.400000000,20,0.096970238,-0.550201952,1.145901561,-1.594363570,-3.434206247,0.053786110
8,0.400000000,21,0.064768784,-0.618825674,1.146876812,-1.619487882,-3.418159246,0.043734282
8,0.400000000,22,0.032444458,-0.686532497,1.147650480,-1.606368065,-3.342445374,0.033641726
8,0.400000000,23,0.000774834,-0.752132177,1.148224235,-1.553969264,-3.207773924,0.023733566
8,0.400000000,24,-0.029459180,-0.814476073,1.148604035,-1.463204265,-3.017846346,0.014246654
9,0.450000000,0,0.186543956,0.003169560,1.113139272,0.920702457,0.139239490,0.004792303
9,0.450000000,1,0.205002785,0.006162304,1.113342404,0.918455482,0.154950216,0.015518654
9,0.450000000,2,0.222862139,0.009033591,1.113817096,0.855613172,0.121919386,0.031944487
9,0.450000000,3,0.238779634,0.010605880,1.114606619,0.725890458,0.024136707,0.047014274
9,0.450000000,4,0.251557499,0.009573583,1.115635395,0.544831634,-0.137605682,0.055856410
9,0.450000000,5,0.260359049,0.004732999,1.116821408,0.331280112,-0.354954451,0.062746510
9,0.450000000,6,0.264700741,-0.004918697,1.118127108,0.101211935,-0.616729856,0.067826271
9,0.450000000,7,0.264379531,-0.020150878,1.119517684,-0.133256629,-0.910976231,0.071233831
9,0.450000000,8,0.259401023,-0.041493829,1.120961070,-0.363245994,-1.225843430,0.073104516
9,0.450000000,9,0.249923021,-0.069245763,1.122427821,-0.582265258,-1.550025582,0.073571295
9,0.450000000,10,0.236215442,-0.103486195,1.123891115,-0.785502374,-1.872986794,0.072764970
9,0.450000000,11,0.218631998,-0.144092649,1.125326872,-0.969313264,-2.185075283,0.070814587
9,0.450000000,12,0.197590590,-0.190758899,1.126713514,-1.130877972,-2.477576494,0.067847244
9,0.450000000,13,0.173559189,-0.243014023,1.128031850,-1.267977118,-2.742729425,0.063988514
9,0.450000000,14,0.147045463,-0.300241292,1.129265308,-1.378846288,-2.973720551,0.059362471
9,0.450000000,15,0.118588574,-0.361697078,1.130399823,-1.462081671,-3.164664268,0.054091588
9,0.450000000,16,0.088752732,-0.426529109,1.131423712,-1.516576409,-3.310577154,0.048296809
9,0.450000000,17,0.058121692,-0.493794233,1.132327676,-1.541476488,-3.407350540,0.042097334
9,0.450000000,18,0.027294029,-0.562475681,1.133104801,-1.536148906,-3.451729059,0.035611104
9,0.450000000,19,-0.003121058,-0.631500006,1.133750558,-1.500161886,-3.441307545,0.028954754
9,0.450000000,20,-0.032507747,-0.699754417,1.134262562,-1.433289886,-3.374563456,0.022243876
9,0.450000000,21,-0.060248174,-0.766105473,1.134640932,-1.335569501,-3.250971556,0.015592793
9,0.450000000,22,-0.085729055,-0.829421103,1.134887934,-1.207466960,-3.071280479,0.009114705
9,0.450000000,23,-0.108353809,-0.888601661,1.135008216,-1.050283432,-2.838115931,0.002921462
9,0.450000000,24,-0.127567053,-0.942628384,1.135008693,-0.867051899,-2.557236433,-0.002876726
10,0.500000000,0,0.232982382,0.011667250,1.113788247,0.923322260,0.187240645,0.020827457
10,0.500000000,1,0.251105160,0.015303843,1.114337683,0.876330912,0.165582985,0.034114514
10,0.500000000,2,0.267260730,0.017608410,1.115070701,0.719144702,0.046352029,0.039196685
10,0.500000000,3,0.279221326,0.016507810,1.115888715,0.464869618,-0.170126632,0.042602047
10,0.500000000,4,0.285579741,0.010401891,1.116759658,0.168281868,-0.447616547,0.044494864
10,0.500000000,5,0.285999626,-0.001561198,1.117654920,-0.122122966,-0.750534236,0.045030538
10,0.500000000,6,0.280952811,-0.019610198,1.118548870,-0.374323159,-1.052561998,0.044358324
10,0.500000000,7,0.271397352,-0.043540709,1.119418621,-0.571075320,-1.336381793,0.042623207
10,0.500000000,8,0.258523583,-0.072872818,1.120244503,-0.705673397,-1.591346741,0.039966866
10,0.500000000,9,0.243583217,-0.106961481,1.121009469,-0.778127432,-1.811263323,0.036528341
10,0.500000000,10,0.227784485,-0.145068377,1.121699095,-0.792394817,-1.992772937,0.032444596
10,0.500000000,11,0.212232769,-0.186407179,1.122302055,-0.754561424,-2.134293795,0.027850671
10,0.500000000,12,0.197900265,-0.230171993,1.122809410,-0.671708465,-2.235366821,0.022879992
10,0.500000000,13,0.185613543,-0.275555581,1.123214841,-0.551231384,-2.296261072,0.017664509
10,0.500000000,14,0.176051646,-0.321761280,1.123514891,-0.400438547,-2.317738056,0.012334881
10,0.500000000,15,0.169750303,-0.368011355,1.123708367,-0.226319969,-2.300910234,0.007020543
10,0.500000000,16,0.167109773,-0.413553059,1.123797059,-0.035416249,-2.247151852,0.001849906
10,0.500000000,17,0.168404683,-0.457663268,1.123784900,0.166253954,-2.158046961,-0.003058324
10,0.500000000,18,0.173794821,-0.499652475,1.123678207,0.373232961,-2.035359859,-0.007607895
10,0.500000000,19,0.183336601,-0.538868010,1.123484850,0.580643773,-1.881031394,-0.011728914
10,0.500000000,20,0.196994752,-0.574698210,1.123213768,0.784194887,-1.697211146,-0.015376928
10,0.500000000,21,0.214653939,-0.606577218,1.122874618,0.980163932,-1.486349344,-0.018531973
10,0.500000000,22,0.236129612,-0.633992493,1.122477293,1.165339231,-1.251403809,-0.021197118
10,0.500000000,23,0.261177003,-0.656499207,1.122031331,1.336871147,-0.996266067,-0.023397099
10,0.500000000,24,0.289495349,-0.673746288,1.121545672,1.491927862,-0.726620793,-0.025176868
11,0.550000000,0,0.277122557,0.020752516,1.115583658,0.835463047,0.166795418,0.046175018
