time_s,measured_signed_tangent_speed_mps,inferred_local_path_curvature_per_m,commanded_speed_mps,commanded_curvature_speed_rate_radps,inferred_measured_speed_geometric_rate_radps,quaternion_euler_yaw_unwrapped_rad,quaternion_euler_yaw_rate_radps,measured_body_wz_radps,euler_yaw_rate_minus_geometric_radps,body_wz_minus_geometric_radps,euler_yaw_rate_minus_commanded_radps,body_wz_minus_commanded_radps,body_wz_minus_euler_yaw_rate_radps,tangent_yaw_error_deg,tilt_deg
0.44,0.8481522456144165,1.3333199805708251,1.0,1.3333199805708251,1.1308583356437154,0.1775291618900689,0.6433003509655038,0.6038797406580095,-0.48755798467821165,-0.5269785949857059,-0.6900196296053214,-0.7294402399128156,-0.03942061030749422,-2.745884631314356,2.0865323911649782
0.46,0.8451887413119834,1.3331515121515267,1.0,1.3331515121515267,1.1267646485335163,0.19113678950575183,0.7130576197865688,0.6672547967974438,-0.41370702874694754,-0.4595098517360725,-0.6200938923649579,-0.6658967153540829,-0.04580282298912497,-3.408687744100227,2.4338089966521603
0.48,0.8366485046328185,1.3331876162478666,1.0,1.3331876162478666,1.1154094255287694,0.20605146668153165,0.6855557574100564,0.6441557048418993,-0.42985366811871306,-0.4712537206868701,-0.6476318588378103,-0.6890319114059673,-0.04140005256815704,-3.7728361022467842,3.3612502442998564
0.5,0.8244234714611497,1.3333545827162763,1.0,1.3333545827162763,1.0992488137715852,0.21855901980215406,0.5928581664593153,0.5724396815800741,-0.5063906473122699,-0.5268091321915112,-0.7404964162569609,-0.7609149011362022,-0.02041848487924125,-4.332839601631097,4.066606204504245
0.52,0.8118423641019086,1.3334347189109368,1.0,1.3334347189109368,1.0825387945762188,0.22976579333990427,0.5364354136932423,0.5564269847463702,-0.5461033808829765,-0.5261118098298486,-0.7969993052176945,-0.7770077341645666,0.019991571053127877,-5.0257400308670155,4.724303534791757
0.54,0.8005945415719956,1.333207129806322,1.0,1.333207129806322,1.0673583509078084,0.24001643634988376,0.4744541252865737,0.5211109048507219,-0.5929042256212347,-0.5462474460570865,-0.8587530045197482,-0.8120962249556001,0.046656779564148154,-5.832090366865328,4.637139824661696
0.56,0.7918208958638834,1.33348956909018,1.0,1.33348956909018,1.0558849052221302,0.24874395835136726,0.4281513567443298,0.47369828040389694,-0.6277335484778004,-0.5821866248182332,-0.9053382123458502,-0.8597912886862831,0.04554692365956714,-6.784439510053729,5.150230588255802
0.58,0.7856877869111284,1.3334798140619697,1.0,1.3334798140619697,1.047698804001012,0.2571424906196569,0.4577144845956651,0.49930915004447846,-0.5899843194053469,-0.5483896539565336,-0.8757653294663046,-0.8341706640174913,0.04159466544881335,-7.431312309084636,4.842414324393039
0.6,0.7813230759321786,1.3333924801191281,1.0,1.3333924801191281,1.0418103139915136,0.2670525377351939,0.5036652102247441,0.5294086057231134,-0.5381451037667695,-0.5124017082684001,-0.8297272698943841,-0.8039838743960147,0.025743395498369348,-8.024792908127683,4.503659882701466
0.62,0.7789381246763856,1.3334912631612221,1.0,1.3334912631612221,1.0387071837991468,0.2772890990286467,0.5266730107972011,0.5346505714346383,-0.5120341730019458,-0.5040566123645085,-0.806818252364021,-0.7988406917265838,0.007977560637437264,-9.038350458840434,4.339651449821831
0.64,0.7767645683838547,1.3333108635036481,1.0,1.3333108635036481,1.0356686374109159,0.28811945816708195,0.5637259905717489,0.5595804275956487,-0.471942646839167,-0.4760882098152671,-0.7695848729318993,-0.7737304359079994,-0.004145562976100137,-9.656702284159262,4.026497661984286
0.66,0.7751037480277894,1.3333743434481704,1.0,1.3333743434481704,1.0335034511307697,0.29983813865151665,0.6148671669135695,0.6091709997841238,-0.4186362842172002,-0.4243324513466459,-0.7185071765346009,-0.7242033436640466,-0.005696167129445651,-10.257347449293494,3.787054485990231
0.68,0.7727811444622609,1.3332419224942034,1.0,1.3332419224942034,1.0303042187101354,0.31271414484362475,0.683338817927293,0.6686926772622601,-0.34696540078284244,-0.36161154144787533,-0.6499031045669104,-0.6645492452319433,-0.014646140665032892,-10.824911525809869,3.5951398213942025
0.7000000000000001,0.7700060318927974,1.3333691220487955,1.0,1.3333691220487955,1.0267022667171761,0.32717169136860835,0.766021401011665,0.7610676412416877,-0.2606808657055111,-0.26563462547548844,-0.5673477210371305,-0.5723014808071079,-0.004953759769977362,-11.33494612311827,3.535550628201711
0.72,0.7665844186927948,1.3335689264764787,1.0,1.3335689264764787,1.0222931602897458,0.34335500088409127,0.8903268238151707,0.9110909980947915,-0.13196633647457512,-0.11120216219495427,-0.44324210266130804,-0.4224779283816872,0.02076417427962085,-11.318309474904792,3.3232443262689304
0.74,0.7643251949343132,1.3328852859414162,1.0,1.3328852859414162,1.0187578060022506,0.36278476432121515,0.976428021503132,1.0131413175165755,-0.04232978449911862,-0.005616488485675086,-0.3564572644382842,-0.31974396842484065,0.03671329601344353,-11.598630205265415,2.990151149202503
0.76,0.7620741629388978,1.333346544080561,1.0,1.333346544080561,1.0161089514876658,0.38241212174421657,0.9369532901396393,0.9591268085743291,-0.07915566134802643,-0.0569821429133367,-0.3963932539409216,-0.3742197355062319,0.022173518434689732,-11.900283781075268,4.113583425776654
0.78,0.7615797214966269,1.333393705218988,1.0,1.333393705218988,1.0154856066660323,0.40026289592680075,0.9484273435024662,0.9629332722690536,-0.06705826316356611,-0.052552334396978706,-0.38496636171652177,-0.37046043294993436,0.014505928766587406,-11.846545420175245,5.197416274607986
0.8,0.7639950388434265,1.3332676063370543,1.0,1.3332676063370543,1.01860983669216,0.42034921548431525,1.0373108443940726,1.0401310415562632,0.01870100770191252,0.02152120486410314,-0.2959567619429817,-0.2931365647807911,0.0028201971621906186,-12.17655220188352,6.081010030853002
0.8200000000000001,0.7673951180554646,1.3333540387588885,1.0,1.3333540387588885,1.0232093799831077,0.4417553297025637,1.0620045174986412,1.065573256920834,0.03879513751553354,0.042363876937726364,-0.27134952126024725,-0.2677807818380544,0.0035687394221928237,-11.95538377411002,7.791653471749177
0.84,0.7716147685004139,1.3329171575845884,1.0,1.3329171575845884,1.0284985639798618,0.4628293961842608,1.0377570769689584,1.0852049076957277,0.009258512989096523,0.056706343715865914,-0.29516008061563004,-0.24771224988886065,0.04744783072676939,-12.282897587849066,7.9650099446766305
0.86,0.7782921085850811,1.3331718096712455,1.0,1.3331718096712455,1.037597098855222,0.4832656127813221,1.1166471308098043,1.1528780625612631,0.07905003195458216,0.11528096370604102,-0.21652467886144122,-0.18029374710998236,0.03623093175145886,-12.153174797437586,7.15015548255382
0.88,0.7860490971395533,1.3331368373437864,1.0,1.3331368373437864,1.0479110073575628,0.507495281416653,1.255047295816615,1.2719252907598964,0.2071362884590522,0.22401428340233354,-0.0780895415271714,-0.06121154658389005,0.01687799494328135,-12.353392373721874,6.528583643461084
0.9,0.7946486690943914,1.3335217282347231,1.0,1.3335217282347231,1.0596812665501754,0.5334675046139867,1.297137488825264,1.3155264760558232,0.23745622227508867,0.2558452095056478,-0.03638423940945912,-0.017995252178899968,0.01838898723055915,-11.94193915021453,6.04110185530363
0.92,0.804726266498639,1.3332748257609617,1.0,1.3332748257609617,1.072921272751242,0.5593807809696636,1.2918647802225252,1.2858098298162524,0.2189435074712831,0.2128885570650103,-0.041410045538436524,-0.04746499594470932,-0.006054950406272797,-12.09877646119726,5.534983607512827
0.9400000000000001,0.814356557948897,1.3334174243047452,1.0,1.3334174243047452,1.0858772239658963,0.5851420958228878,1.3186364142041,1.2922747995465453,0.2327591902382038,0.20639757558064908,-0.014781010100645142,-0.04114262475819985,-0.02636161465755471,-11.734583210777764,5.2167413629252515
0.96,0.8212488876617038,1.3333078710972148,1.0,1.3333078710972148,1.094977606049182,0.6121262375378274,1.3458006097928958,1.3308055455703716,0.2508230037437138,0.23582793952118952,0.012492738695681016,-0.002502325526843263,-0.01499506422252428,-11.31431645088604,4.904198588424568
0.98,0.8269972719491883,1.3333374507761806,1.0,1.3333374507761806,1.1026664343795864,0.6389741202146035,1.3270634669251127,1.3047038833841087,0.22439703254552623,0.20203744900452225,-0.006273983851067921,-0.0286335673920719,-0.02235958354100398,-11.490663791668545,4.704744157713441
1.0,0.8312951211842476,1.3335382645681613,1.0,1.3335382645681613,1.1085638532480209,0.665208776214832,1.2942154437010238,1.2575230607960801,0.18565159045300295,0.14895920754805925,-0.039322820867137454,-0.07601520377208115,-0.0366923829049437,-11.147758284557451,4.380154184235926
1.02,0.8323362033266455,1.3332665380478903,1.0,1.3332665380478903,1.1097260083012415,0.6907427379626445,1.284098472812083,1.242658172875688,0.17437246451084154,0.13293216457444657,-0.0491680652358073,-0.09060836517220228,-0.041440299936394975,-11.450774627621076,3.8184396391941293
1.04,0.8302606536692364,1.3332555461236055,1.0,1.3332555461236055,1.1069496212327194,0.7165727151273152,1.3098945097842147,1.2666375488292794,0.20294488855149528,0.15968792759655992,-0.023361036339390795,-0.06661799729432616,-0.043256960954935364,-11.165000999770056,4.023564987893627
1.06,0.8251939289796354,1.3332447533671261,1.0,1.3332447533671261,1.1001854763225039,0.7431385183540131,1.2628803332193712,1.25004760249945,0.16269485689686736,0.14986212617694616,-0.0703644201477549,-0.0831971508676761,-0.012832730719921193,-10.850539363779326,3.93280948765913
1.08,0.8183402080658175,1.333264588228518,1.0,1.333264588228518,1.0910640205377118,0.7670879284560902,1.1815068004544003,1.1503286195595184,0.09044277991668848,0.059264599021806585,-0.15175778777411764,-0.18293596866899953,-0.03117818089488189,-10.699326341926323,3.3103078802173713
1.1,0.8115453098243919,1.3334302221222962,1.0,1.3334302221222962,1.0821390427414466,0.7903987903721892,1.2013520610664976,1.1976450199618982,0.11921301832505105,0.11550597722045164,-0.13207816105579862,-0.13578520216039802,-0.0037070411045994067,-10.597866590436599,3.7273633590721147
1.12,0.8043152985331016,1.3332225865328298,1.0,1.3332225865328298,1.0723313226982267,0.8151420108987502,1.236511512663256,1.2965986558862719,0.16418018996502926,0.22426733318804515,-0.09671107386957378,-0.03662393064655789,0.06008714322301589,-11.056138807802132,3.7490577027282095
1.1400000000000001,0.8007724330584581,1.3333754994072995,1.0,1.3333754994072995,1.06773034284092,0.8398592508787195,1.2920379125053039,1.3362625138392026,0.22430756966438392,0.26853217099828264,-0.04133758690199563,0.00288701443190309,0.044224601333898717,-10.906715088383178,3.799474060225491
1.16,0.8007962472023638,1.3333294474785904,1.0,1.3333294474785904,1.0677252178252563,0.8668235273989621,1.3861928797410883,1.412261553233822,0.318467661915832,0.34453633540856576,0.0528634322624979,0.07893210575523169,0.026068673492733785,-10.641542268033934,4.304112640195809
1.18,0.8030274615169106,1.333423523867398,1.0,1.333423523867398,1.0707757074981703,0.8953069660683629,1.422364786203147,1.4299372812665956,0.3515890787049767,0.3591615737684253,0.08894126233574906,0.09651375739919765,0.007572495063448592,-10.301984451907147,4.944249592819963
1.2,0.8066720221023037,1.3333154773874318,1.0,1.3333154773874318,1.075548292244418,0.923718118847088,1.4018314214880547,1.3821668535426022,0.3262831292436368,0.3066185612981842,0.0685159441006229,0.04885137615517032,-0.01966456794545257,-9.979307510646734,5.461134927989288
1.22,0.8102992221399294,1.3332891052315672,1.0,1.3332891052315672,1.0803631248567813,0.9513802229278852,1.3945355330270317,1.346598354715497,0.3141724081702504,0.2662352298587156,0.06124642779546452,0.013309249483929753,-0.04793717831153477,-9.7121184543081,5.982838068062919
1.24,0.8119292476708994,1.3334252498004942,1.0,1.3334252498004942,1.0826469598958963,0.9794995401681693,1.3840567484483728,1.3195511319269064,0.30140978855247647,0.2369041720310101,0.05063149864787864,-0.013874117873587721,-0.06450561652146636,-9.431049457629724,6.446507703015572
1.26,0.8119491098512776,1.3332240271793196,1.0,1.3332240271793196,1.082510062100584,1.0067424928658202,1.3373566906669048,1.2768711384167521,0.2548466285663207,0.19436107631616806,0.00413266348758512,-0.0563528887625675,-0.06048555225015262,-9.212608214608464,6.940712512248523
1.28,0.8101223441590212,1.3333698449651998,1.0,1.3333698449651998,1.0801927044341584,1.0329938077948455,1.2702609474019582,1.2260532193828269,0.19006824296779978,0.14586051494866847,-0.06310889756324167,-0.10731662558237298,-0.04420772801913131,-9.063109216840331,7.401051775954719
1.3,0.8087910684519174,1.333314909087922,1.0,1.333314909087922,1.0783731899040916,1.0575529307618985,1.1876498424044364,1.1747588521413312,0.1092766525003448,0.09638566223723966,-0.14566506668348556,-0.1585560569465907,-0.01289099026310514,-8.337823599089086,7.778168148387789
1.32,0.805976688363286,1.3334844131524746,1.0,1.3334844131524746,1.0747573512966913,1.080499801491023,1.1311602896233168,1.1138570615430048,0.056402938326625573,0.039099710246313535,-0.20232412352915774,-0.21962735160946978,-0.01730322808031204,-8.395656165454858,8.00906928776731
1.34,0.8030612463128641,1.3332482438804065,1.0,1.3332482438804065,1.0706799963750366,1.1027993423468312,1.0744160272717842,1.0340618643504609,0.0037360308967475664,-0.036618132024575756,-0.2588322166086223,-0.29918637952994565,-0.04035416292132332,-8.502565650749982,7.917777219676607
1.36,0.7979857654173479,1.3332805114124098,1.0,1.3332805114124098,1.0639388694154648,1.1234764425818944,0.9753428182663093,0.9887727041298701,-0.08859605114915547,-0.07516616528559472,-0.35793769314610047,-0.3445078072825397,0.013429885863560753,-8.714156410165922,7.368932367839621
1.3800000000000001,0.7946806667437158,1.3335325296799065,1.0,1.3335325296799065,1.0597325198104621,1.1418130550774837,0.9335637299342885,1.0246421977919205,-0.12616878987617364,-0.035090322018541675,-0.39996879974561805,-0.3088903318879861,0.09107846785763196,-9.071321230271712,7.3803288392358395
1.4000000000000001,0.7938447335320886,1.3333683509023526,1.0,1.3333683509023526,1.0584874432221985,1.160818991779266,0.874542262540114,0.9253175610310992,-0.18394518068208443,-0.13316988219109926,-0.4588260883622386,-0.4080507898712534,0.050775298490985166,-9.401774503838213,6.962986294665171
1.42,0.7948457369914778,1.333432540235529,1.0,1.333432540235529,1.0598731701719273,1.176794745579088,0.8035984543584185,0.8138185778527064,-0.2562747158135088,-0.2460545923192209,-0.5298340858771105,-0.5196139623828225,0.010220123494287914,-9.200389572747252,6.665508349669324
1.44,0.7968395231894079,1.3333166135021164,1.0,1.3333166135021164,1.0624393745635425,1.1929629299536026,0.8408379132643198,0.865410315028876,-0.22160146129922276,-0.19702905953466654,-0.4924787002377966,-0.4679062984732404,0.024572401764556218,-9.710334559276104,7.649325897013535
1.46,0.7991813192895887,1.3331673469869514,1.0,1.3331673469869514,1.0654424391988326,1.2104282621096607,0.7879833353220675,0.8777556176299155,-0.2774591038767651,-0.18768682156891714,-0.5451840116648838,-0.4554117293570359,0.08977228230784795,-10.157171695535409,7.6890828913242775
1.48,0.804409569182805,1.3333624392491767,1.0,1.3333624392491767,1.0725695053209643,1.2244822633664854,0.6951433521693247,0.8333371566209762,-0.37742615315163963,-0.2392323486999881,-0.6382190870798521,-0.5000252826282006,0.13819380445165153,-10.8103624602461,8.131603729425555
1.5,0.8153854364263667,1.333209509514256,1.0,1.333209509514256,1.087079617763064,1.2382339961964337,0.7184452139450102,0.8460552829359297,-0.3686344038180538,-0.24102433482713426,-0.6147642955692458,-0.4871542265783263,0.12761006899091953,-10.755763465030551,9.966395920619933
1.52,0.8311104939677681,1.3332035213959197,1.0,1.3332035213959197,1.1080394372269307,1.2532200719242859,0.737613290699457,0.7709850745706548,-0.37042614652747363,-0.33705436265627586,-0.5955902306964627,-0.5622184468252649,0.03337178387119777,-11.371812702234848,10.812393567048789
1.54,0.8518414370574738,1.3332645478972631,1.0,1.3332645478972631,1.1357299884585879,1.267738527824412,0.7526503609149593,0.726175821630869,-0.38307962754362856,-0.40955416682771884,-0.5806141869823038,-0.6070887262663941,-0.02647453928409027,-12.025258920916801,11.194615034267919
1.56,0.8760453513049998,1.333279310275674,1.0,1.333279310275674,1.1680131417581405,1.2833260863608842,0.8115920953572164,0.7670375351379921,-0.3564210464009241,-0.4009756066201484,-0.5216872149184575,-0.5662417751376818,-0.044554560219224326,-12.627962355691874,11.534283933690165
1.58,0.9010356980223072,1.3333489854352605,1.0,1.3333489854352605,1.2013950337989951,1.3002022116387006,0.8822063108136646,0.790732146552823,-0.3191887229853305,-0.41066288724617217,-0.45114267462159585,-0.5426168388824375,-0.09147416426084165,-13.167104000067763,11.524711760925513
1.6,0.9237147050485277,1.333377422414882,1.0,1.333377422414882,1.231660332464329,1.3186143387934308,0.9391499906944532,0.8132729655252439,-0.2925103417698758,-0.41838736693908507,-0.39422743172042884,-0.5201044568896381,-0.1258770251692093,-12.86905936821396,10.910518450833251
1.62,0.9436507417734118,1.3333968966463638,1.0,1.3333968966463638,1.2582609705987065,1.3377682112664788,0.9837080054366822,0.8525288980759175,-0.2745529651620242,-0.405732072522789,-0.3496888912096816,-0.4808679985704464,-0.13117910736076477,-13.29296876865888,10.071670136070647
1.6400000000000001,0.9590030557490214,1.3334534544768901,1.0,1.3334534544768901,1.2787859375424262,1.3579626590108982,1.0375761997426736,0.9019349244818562,-0.24120973779975263,-0.37685101306057,-0.29587725473421655,-0.43151852999503393,-0.13564127526081737,-13.667145375923388,9.00724596146698
1.6600000000000001,0.9694590323358657,1.3333173687290694,1.0,1.3333173687290694,1.2925965660846863,1.379271259256186,1.0930000760359349,0.9905159876686535,-0.19959649004875146,-0.30208057841603286,-0.2403172926931345,-0.3428013810604159,-0.1024840883672814,-13.987398318660302,7.950701504946811
1.68,0.9742474253805665,1.3332850757475945,1.0,1.3332850757475945,1.2989495523454275,1.4016826620523353,1.194048149448733,1.1286864619389534,-0.10490140289669458,-0.17026309040647414,-0.13923692629886153,-0.20459861380864108,-0.06536168750977955,-14.254026979297523,6.956705037357929
