step,t,x,y,z,vx,vy,vz,next_x,next_y,next_z,next_vx,next_vy,next_vz,nominal_vx,nominal_vy,nominal_vz,command_vx,command_vy,command_vz,accel_x,accel_y,accel_z,constraint_active,sector,azimuth_rad,depth_m,margin_m,a_x,a_y,a_z,b,current_slack_m,lookahead_violation_m,obstacle_clearance_m,obstacle_name,status,constraint_age_frames,gate_collision,admm_status,admm_iterations,admm_pri_res,admm_dua_res,admm_terminal_x,admm_terminal_y,admm_terminal_z
110,5.500000000,3.289240064,-0.126467772,1.097070834,0.937818543,-0.414242027,-0.059076899,3.340095018,-0.146457652,1.094842482,1.072663230,-0.381384062,-0.029678994,0.050000000,0.113820995,0.005858333,0.050000000,-0.049144536,-0.015708315,-0.800000000,0.800000000,0.123910241,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.533567568,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.238488913,-0.163326174,1.085289598
111,5.550000000,3.340095018,-0.146457652,1.094842482,1.072663230,-0.381384062,-0.029678994,3.395355768,-0.163408734,1.094940845,1.118667249,-0.294652215,0.028720439,0.050000000,0.131811887,0.010315036,0.050000000,0.020699375,-0.000467365,-0.800000000,0.800000000,0.083461799,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.589867977,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.249399662,-0.130933121,1.094491959
112,5.600000000,3.395355768,-0.163408734,1.094940845,1.118667249,-0.294652215,0.028720439,3.450932820,-0.174800234,1.097184128,1.100139318,-0.166240929,0.057135547,0.050000000,0.147067861,0.010118311,0.050000000,0.093173365,0.009316996,-0.800000000,0.800000000,-0.055438407,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.646143805,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.269031286,-0.093528710,1.101928592
113,5.650000000,3.450932820,-0.174800234,1.097184128,1.100139318,-0.166240929,0.057135547,3.505090794,-0.179502482,1.099743015,1.067859795,-0.033835758,0.046304045,0.050000000,0.157320210,0.005631745,0.050000000,0.147215150,0.005078069,-0.800000000,0.800000000,-0.148735649,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.700503236,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.307061434,-0.064388871,1.100992680
114,5.700000000,3.505090794,-0.179502482,1.099743015,1.067859795,-0.033835758,0.046304045,3.557355424,-0.178004104,1.101624344,1.022378750,0.082400910,0.030318644,0.050000000,0.161552234,0.000513970,0.050000000,0.164072934,0.007826797,-0.800000000,0.565453405,-0.109934996,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.752502954,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.327806234,-0.056447782,1.105613112
115,5.750000000,3.557355424,-0.178004104,1.101624344,1.022378750,0.082400910,0.030318644,3.606504508,-0.170626008,1.102633531,0.945816509,0.205936323,0.010150701,0.050000000,0.160203693,-0.003248689,0.050000000,0.202625025,0.003777379,-0.800000000,0.343497472,-0.075832186,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.800997765,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.326798677,-0.026035335,1.104457378
116,5.800000000,3.606504508,-0.170626008,1.102633531,0.945816509,0.205936323,0.010150701,3.651516415,-0.156406513,1.102343260,0.863516661,0.353518318,-0.019893700,0.050000000,0.153563407,-0.005267061,0.050000000,0.250000000,-0.000981403,-0.800000000,0.125896220,-0.031806012,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.845002948,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.344191790,0.025196850,1.101897478
117,5.850000000,3.651516415,-0.156406513,1.102343260,0.863516661,0.353518318,-0.019893700,3.692953458,-0.134646304,1.100666609,0.802171255,0.501422934,-0.043805699,0.050000000,0.140765862,-0.004686520,0.050000000,0.250000000,-0.004399854,-0.800000000,-0.295766622,0.044268132,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.885210906,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.383361340,0.067386881,1.099043369
118,5.900000000,3.692953458,-0.134646304,1.100666609,0.802171255,0.501422934,-0.043805699,3.731507784,-0.106248048,1.098449601,0.744938971,0.615488838,-0.042740032,0.050000000,0.121181674,-0.001333217,0.050000000,0.250000000,-0.008968150,-0.800000000,-0.718351241,0.099535855,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.922593020,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.401380062,0.090654254,1.093940496
119,5.950000000,3.731507784,-0.106248048,1.098449601,0.744938971,0.615488838,-0.042740032,3.767370240,-0.074012860,1.097251525,0.698575281,0.653972763,-0.006550628,0.050000000,0.095623243,0.003100799,0.050000000,0.250000000,-0.006872194,-0.800000000,-0.800000000,0.102479538,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.957651374,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.424624681,0.086319655,1.093295455
120,6.000000000,3.767370240,-0.074012860,1.097251525,0.698575281,0.653972763,-0.006550628,3.802129460,-0.042777303,1.098130436,0.700017837,0.584820909,0.036073984,0.050000000,0.066611574,0.005496949,0.050000000,0.170004898,-0.007757400,-0.800000000,-0.800000000,-0.003447920,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.992131303,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.482050896,0.044618480,1.091335297
121,6.050000000,3.802129460,-0.042777303,1.098130436,0.700017837,0.584820909,0.036073984,3.837862673,-0.017069028,1.100113858,0.727465494,0.446613234,0.040542010,0.050000000,0.038499573,0.003739129,0.050000000,0.090816853,0.003611576,-0.800000000,-0.800000000,-0.092749738,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.027862673,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.519728184,0.012309877,1.102709174
122,6.100000000,3.837862673,-0.017069028,1.100113858,0.727465494,0.446613234,0.040542010,3.874569771,0.000855459,1.101656351,0.733245202,0.282275508,0.022160510,0.050000000,0.015362125,-0.000227716,0.050000000,0.010852040,0.005984072,-0.800000000,-0.800000000,-0.098736963,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.064569771,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.540325642,-0.014718090,1.104773641
123,6.150000000,3.874569771,0.000855459,1.101656351,0.733245202,0.282275508,0.022160510,3.910177966,0.010626985,1.102302783,0.686966732,0.126317097,0.005853617,0.050000000,-0.000769913,-0.003312702,0.050000000,-0.042448588,0.002502397,-0.800000000,-0.800000000,-0.056166037,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.100177966,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.534051180,-0.030980982,1.103533149
124,6.200000000,3.910177966,0.010626985,1.102302783,0.686966732,0.126317097,0.005853617,3.942553662,0.013634762,1.102186060,0.612785026,0.009325331,-0.008200620,0.050000000,-0.009564287,-0.004605566,0.050000000,-0.054119247,-0.001585157,-0.800000000,-0.515532411,-0.021253640,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.132553662,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.536844015,-0.029962450,1.101113915
125,6.250000000,3.942553662,0.013634762,1.102186060,0.612785026,0.009325331,-0.008200620,3.971377898,0.011324931,1.101572160,0.551037066,-0.094097351,-0.015301959,0.050000000,-0.012271285,-0.004372120,0.050000000,-0.081056850,-0.003642209,-0.800000000,-0.258234805,0.013024031,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.161377898,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.555731297,-0.047157876,1.099454403
126,6.300000000,3.971377898,0.011324931,1.101572160,0.551037066,-0.094097351,-0.015301959,3.998285088,0.003348518,1.100816186,0.533680136,-0.217682355,-0.015457090,0.050000000,-0.010192438,-0.003144321,0.050000000,-0.133512234,-0.004371808,-0.800000000,-0.112613951,0.031229002,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.188285088,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.601995945,-0.088809244,1.098293304
127,6.350000000,3.998285088,0.003348518,1.100816186,0.533680136,-0.217682355,-0.015457090,4.025108990,-0.010924464,1.099901738,0.539556010,-0.339947386,-0.019989946,0.050000000,-0.003013666,-0.001632373,0.050000000,-0.166149939,-0.003252740,-0.800000000,0.147235476,0.034869572,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.215108990,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.632292032,-0.121263936,1.098376632
128,6.400000000,4.025108990,-0.010924464,1.099901738,0.539556010,-0.339947386,-0.019989946,4.052113374,-0.030459742,1.098959534,0.539902179,-0.425176963,-0.016415509,0.050000000,0.009832018,0.000196523,0.050000000,-0.165195854,-0.005082372,-0.800000000,0.499290091,0.042593067,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.242113374,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.647032976,-0.134821355,1.096089959
129,6.450000000,4.052113374,-0.030459742,1.098959534,0.539902179,-0.425176963,-0.016415509,4.079380410,-0.052554434,1.098726836,0.555595770,-0.446717794,0.005521253,0.050000000,0.027413768,0.002080932,0.050000000,-0.122439749,-0.002976058,-0.800000000,0.800000000,0.038398431,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.269413670,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.678802490,-0.122289553,1.096727490
130,6.500000000,4.079380410,-0.052554434,1.098726836,0.555595770,-0.446717794,0.005521253,4.108723082,-0.074540453,1.099463359,0.620405485,-0.432020350,0.021550270,0.050000000,0.047298991,0.002546328,0.050000000,-0.089090330,0.000336849,-0.800000000,0.800000000,-0.014812581,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.298971752,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.742941141,-0.119372182,1.098979473
131,6.550000000,4.108723082,-0.074540453,1.099463359,0.620405485,-0.432020350,0.021550270,4.142051002,-0.095749538,1.100308443,0.706394806,-0.416962457,0.012801688,0.050000000,0.067086408,0.001073282,0.050000000,-0.083353974,0.003419697,-0.800000000,0.800000000,-0.051801638,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.332689887,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.792699337,-0.137055933,1.102028131
132,6.600000000,4.142051002,-0.095749538,1.100308443,0.706394806,-0.416962457,0.012801688,4.179494791,-0.115735137,1.100800878,0.779818198,-0.378587328,0.007601171,0.050000000,0.086174584,-0.000616885,0.050000000,-0.055232192,0.001119581,-0.800000000,0.800000000,-0.033377449,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.370655851,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.829129219,-0.137173682,1.101148129
133,6.650000000,4.179494791,-0.115735137,1.100800878,0.779818198,-0.378587328,0.007601171,4.219519306,-0.132175577,1.101571055,0.811654168,-0.273867073,0.019766603,0.050000000,0.104161623,-0.001601756,0.050000000,0.019300800,0.000743222,-0.800000000,0.800000000,-0.019594141,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.411211557,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.842761040,-0.101259537,1.101358294
134,6.700000000,4.219519306,-0.132175577,1.101571055,0.811654168,-0.273867073,0.019766603,4.260486738,-0.140897068,1.102386048,0.827095253,-0.077413395,0.008047437,0.050000000,0.118958019,-0.003142110,0.050000000,0.099296809,-0.000055872,-0.800000000,0.800000000,-0.056635642,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.452481698,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.874320984,-0.026063390,1.101213098
135,6.750000000,4.260486738,-0.140897068,1.102386048,0.827095253,-0.077413395,0.008047437,4.302649490,-0.138088301,1.101453963,0.858483493,0.175485605,-0.045008984,0.050000000,0.126807361,-0.004772095,0.050000000,0.179284593,-0.001453837,-0.800000000,0.733422824,-0.027146497,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.494504326,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.921421289,0.051339567,1.100368738
136,6.800000000,4.302649490,-0.138088301,1.101453963,0.858483493,0.175485605,-0.045008984,4.346199140,-0.121921078,1.097273774,0.876188934,0.449540036,-0.116785856,0.050000000,0.124279471,-0.002907926,0.050000000,0.250000000,-0.011319880,-0.800000000,0.212898272,0.096254584,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.537471700,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.952584743,0.121769443,1.092964053
137,6.850000000,4.346199140,-0.121921078,1.097273774,0.876188934,0.449540036,-0.116785856,4.389442208,-0.091957129,1.089951114,0.848953162,0.721481788,-0.169152912,0.050000000,0.109728970,0.005452451,0.050000000,0.250000000,-0.020857105,-0.800000000,-0.570114388,0.274082145,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.579945912,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.956130266,0.185204029,1.081630945
138,6.900000000,4.389442208,-0.091957129,1.089951114,0.848953162,0.721481788,-0.169152912,4.430469099,-0.049041722,1.081591622,0.795677686,0.962724076,-0.160159353,0.050000000,0.082761416,0.020097771,0.050000000,0.250000000,-0.027935924,-0.800000000,-0.800000000,0.403477108,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.620484124,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.970545053,0.232194081,1.068999171
139,6.950000000,4.430469099,-0.049041722,1.081591622,0.795677686,0.962724076,-0.160159353,4.468840411,0.003928790,1.076278640,0.747662917,1.119468127,-0.054625101,0.050000000,0.044137549,0.036816757,0.050000000,0.250000000,-0.023057640,-0.800000000,-0.800000000,0.391719179,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.658840411,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.994303226,0.257016361,1.064298391
140,7.000000000,4.468840411,0.003928790,1.076278640,0.747662917,1.119468127,-0.054625101,4.505764733,0.060521422,1.077640233,0.736328264,1.117976069,0.096692342,0.050000000,-0.003535911,0.047442720,0.050000000,0.250000000,0.002182705,-0.800000000,-0.800000000,0.162308017,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.695764733,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.034830570,0.240669206,1.077915668
141,7.050000000,4.505764733,0.060521422,1.077640233,0.736328264,1.117976069,0.096692342,4.542771823,0.113684073,1.084433040,0.743665366,1.004392729,0.166529910,0.050000000,-0.054469280,0.044719533,0.050000000,0.205230318,0.027620239,-0.800000000,-0.800000000,-0.197348866,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.732771823,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.063243389,0.214444160,1.098355412
142,7.100000000,4.542771823,0.113684073,1.084433040,0.743665366,1.004392729,0.166529910,4.579957458,0.159783790,1.092606889,0.743432445,0.842854161,0.157756261,0.050000000,-0.102315665,0.031133920,0.050000000,0.125774599,0.036936282,-0.800000000,-0.800000000,-0.370267511,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.769957458,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.074732780,0.195632994,1.113587022
143,7.150000000,4.579957458,0.159783790,1.092606889,0.743432445,0.842854161,0.157756261,4.617293550,0.196008063,1.099422325,0.749991286,0.614417840,0.113120757,0.050000000,-0.143805411,0.014786221,0.050000000,0.045824160,0.034120727,-0.800000000,-0.800000000,-0.353244383,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.807293550,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.112499237,0.138166502,1.116225839
144,7.200000000,4.617293550,0.196008063,1.099422325,0.749991286,0.614417840,0.113120757,4.654763937,0.219352303,1.103322977,0.745835663,0.337689214,0.045398157,0.050000000,-0.176407257,0.001155350,0.050000000,-0.033913774,0.027650654,-0.800000000,-0.800000000,-0.244200293,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.844763937,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.129384518,0.078635156,1.112700343
145,7.250000000,4.654763937,0.219352303,1.103322977,0.745835663,0.337689214,0.045398157,4.691474877,0.228297573,1.103613393,0.722856683,0.044884778,-0.027604419,0.050000000,-0.197417073,-0.006645953,0.050000000,-0.113060612,0.015998268,-0.800000000,-0.800000000,-0.083999682,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.881474877,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.135322094,0.017991949,1.100201011
146,7.300000000,4.691474877,0.228297573,1.103613393,0.722856683,0.044884778,-0.027604419,4.727071815,0.222727656,1.100871721,0.706505680,-0.237830437,-0.074149010,0.050000000,-0.205467816,-0.007226787,0.050000000,-0.191181233,-0.001240311,-0.800000000,-0.674474315,0.075326023,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.917071815,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.152952671,-0.027018499,1.092948675
147,7.350000000,4.727071815,0.222727656,1.100871721,0.706505680,-0.237830437,-0.074149010,4.762763188,0.204197401,1.097034673,0.724949703,-0.470746197,-0.073405290,0.050000000,-0.200454891,-0.001743442,0.050000000,-0.250000000,-0.020145945,-0.800000000,-0.034770180,0.154294471,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.952763188,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.199565887,-0.053410340,1.085762262
148,7.400000000,4.762763188,0.204197401,1.097034673,0.724949703,-0.470746197,-0.073405290,4.799970844,0.176363305,1.094422417,0.760536324,-0.615771827,-0.030600901,0.050000000,-0.183777661,0.005930654,0.050000000,-0.250000000,-0.024065627,-0.800000000,0.630703419,0.140970464,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.989970844,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.241065979,-0.044466265,1.078985453
149,7.450000000,4.799970844,0.176363305,1.094422417,0.760536324,-0.615771827,-0.030600901,4.838559606,0.143365293,1.094034925,0.774601385,-0.690231051,0.012791485,0.050000000,-0.158726975,0.011155166,0.050000000,-0.250000000,-0.007637603,-0.800000000,0.800000000,0.065609424,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.028559606,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.257281303,-0.057814009,1.088694215
150,7.500000000,4.838559606,0.143365293,1.094034925,0.774601385,-0.690231051,0.012791485,4.876403743,0.107722332,1.095071844,0.734100816,-0.726756012,0.027293327,0.050000000,-0.129028764,0.011930151,0.050000000,-0.250000000,0.004074077,-0.800000000,0.800000000,-0.024906879,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.066403743,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.242866516,-0.089919060,1.097090483
151,7.550000000,4.876403743,0.107722332,1.095071844,0.734100816,-0.726756012,0.027293327,4.911240519,0.071490941,1.096488600,0.662766942,-0.712755827,0.028634650,0.050000000,-0.096950098,0.009856313,0.050000000,-0.250000000,0.001252424,-0.800000000,0.800000000,-0.074402580,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.101240519,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.240613937,-0.098942198,1.096011162
152,7.600000000,4.911240519,0.071490941,1.096488600,0.662766942,-0.712755827,0.028634650,4.942321475,0.038019694,1.098320995,0.590033862,-0.621825601,0.041953588,0.050000000,-0.064341847,0.007022799,0.050000000,-0.182623701,0.004909826,-0.800000000,0.800000000,-0.067785211,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.132321475,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.247951508,-0.065476835,1.100170970
153,7.650000000,4.942321475,0.038019694,1.098320995,0.590033862,-0.621825601,0.041953588,4.970773520,0.010632941,1.100660819,0.561447926,-0.480774042,0.050197890,0.050000000,-0.034217725,0.003358011,0.050000000,-0.102630518,0.005954177,-0.800000000,0.800000000,-0.102855460,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.160773520,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.277333260,-0.038384587,1.102794051
154,7.700000000,4.970773520,0.010632941,1.100660819,0.561447926,-0.480774042,0.050197890,4.999811300,-0.009252625,1.103055201,0.607826786,-0.324263087,0.043839213,0.050000000,-0.009569647,-0.001321639,0.050000000,-0.045945468,0.004434879,-0.800000000,0.800000000,-0.130751460,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.189811300,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.336915493,-0.023826160,1.103986979
155,7.750000000,4.999811300,-0.009252625,1.103055201,0.607826786,-0.324263087,0.043839213,5.032593250,-0.020590101,1.104396368,0.699985943,-0.139682906,0.009778724,0.050000000,0.008327363,-0.006110402,0.050000000,0.033835205,-0.001484936,-0.800000000,0.800000000,-0.129497571,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.222593250,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.398510933,0.017976590,1.101804018
156,7.800000000,5.032593250,-0.020590101,1.104396368,0.699985943,-0.139682906,0.009778724,5.070367516,-0.022206534,1.103806855,0.801371671,0.057529851,-0.029411858,0.050000000,0.018531091,-0.008792736,0.050000000,0.105611097,-0.005441222,-0.800000000,0.700840010,-0.043485559,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.260367516,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.446161270,0.058618221,1.100315452
157,7.850000000,5.070367516,-0.022206534,1.103806855,0.801371671,0.057529851,-0.029411858,5.112749634,-0.014390293,1.101776802,0.880213539,0.233483257,-0.046600729,0.050000000,0.019985881,-0.007613709,0.050000000,0.147406434,-0.014608226,-0.800000000,0.256790239,0.042296093,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.302749634,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.473678589,0.088348292,1.092850685
158,7.900000000,5.112749634,-0.014390293,1.101776802,0.880213539,0.233483257,-0.046600729,5.157628859,0.001030875,1.099813505,0.903503094,0.365825574,-0.030996075,0.050000000,0.012951264,-0.003553603,0.050000000,0.168306663,-0.021938275,-0.800000000,-0.186218841,0.070464153,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.347628859,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.478392601,0.111839704,1.085323095
159,7.950000000,5.157628859,0.001030875,1.099813505,0.903503094,0.365825574,-0.030996075,5.202513838,0.022215248,1.098531742,0.890202121,0.468145762,-0.020241193,0.050000000,-0.000927787,0.000372991,0.050000000,0.192804916,-0.013235309,-0.800000000,-0.494344737,0.050745047,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.392513838,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.486555099,0.145634562,1.089887023
