step,t,k,x,y,z,vx,vy,vz
80,4.000000000,3,2.313300133,-0.146260008,1.110234499,0.417384475,-0.100425005,-0.022437217
80,4.000000000,4,2.321458578,-0.148699179,1.109756231,0.396353781,-0.141811058,-0.025392836
80,4.000000000,5,2.329074621,-0.151865125,1.109225273,0.363274902,-0.173076704,-0.027700622
80,4.000000000,6,2.335918665,-0.155556232,1.108654618,0.319439501,-0.194401324,-0.029371638
80,4.000000000,7,2.341792345,-0.159579366,1.108053207,0.266551942,-0.206410483,-0.030764433
80,4.000000000,8,2.346533060,-0.163756683,1.107427120,0.206466153,-0.209979400,-0.031845223
80,4.000000000,9,2.350015640,-0.167929128,1.106782913,0.141022503,-0.206093073,-0.032568935
80,4.000000000,10,2.352149963,-0.171957657,1.106128097,0.071953706,-0.195756301,-0.032919168
80,4.000000000,11,2.352880239,-0.175723121,1.105469942,0.000841353,-0.179945603,-0.032894451
80,4.000000000,12,2.352179766,-0.179125354,1.104815960,-0.070900001,-0.159585595,-0.032500863
80,4.000000000,13,2.350048542,-0.182082132,1.104173422,-0.142023966,-0.135538563,-0.031748310
80,4.000000000,14,2.346509933,-0.184527770,1.103549480,-0.211445317,-0.108602144,-0.030648476
80,4.000000000,15,2.341608286,-0.186411947,1.102950811,-0.278227448,-0.079512402,-0.029213792
80,4.000000000,16,2.335403919,-0.187698528,1.102384090,-0.341564685,-0.048952688,-0.027456904
80,4.000000000,17,2.327973127,-0.188364521,1.101852536,-0.400769949,-0.017557250,-0.025693135
80,4.000000000,18,2.319404125,-0.188398957,1.101355791,-0.455295980,0.014117945,-0.023977131
80,4.000000000,19,2.309794903,-0.187801108,1.100892901,-0.504728794,0.045596357,-0.022310559
80,4.000000000,20,2.299250603,-0.186579123,1.100462914,-0.548769414,0.076469705,-0.020694857
80,4.000000000,21,2.287881136,-0.184748650,1.100064635,-0.587218940,0.106389157,-0.019131167
80,4.000000000,22,2.275799513,-0.182331830,1.099697113,-0.619966090,0.135058895,-0.017620422
80,4.000000000,23,2.263120413,-0.179356217,1.099359274,-0.646977663,0.162230864,-0.016163222
80,4.000000000,24,2.249958277,-0.175853878,1.099050045,-0.668290496,0.187699795,-0.014760002
81,4.050000000,0,2.309382439,-0.145798475,1.110583425,0.449255645,-0.087920435,-0.020332152
81,4.050000000,1,2.318697691,-0.148241892,1.109994292,0.482949287,-0.155971497,-0.038577229
81,4.050000000,2,2.328670502,-0.151997060,1.109167337,0.512611687,-0.218095735,-0.044118430
81,4.050000000,3,2.339111328,-0.156896800,1.108320594,0.528816342,-0.269934833,-0.040549830
81,4.050000000,4,2.349712133,-0.162713587,1.107549310,0.528376639,-0.309629738,-0.036580667
81,4.050000000,5,2.360134602,-0.169198230,1.106835961,0.511120856,-0.336730242,-0.034756582
81,4.050000000,6,2.370054483,-0.176102266,1.106150508,0.478419304,-0.351697981,-0.033792458
81,4.050000000,7,2.379182816,-0.183192134,1.105483651,0.432342410,-0.355503589,-0.032898180
81,4.050000000,8,2.387274981,-0.190256372,1.104837418,0.375184864,-0.349344432,-0.031732190
81,4.050000000,9,2.394132376,-0.197108388,1.104219198,0.309240609,-0.334500819,-0.030083349
81,4.050000000,10,2.399601221,-0.203587413,1.103639960,0.236698166,-0.312261552,-0.027836658
81,4.050000000,11,2.403570414,-0.209558263,1.103111863,0.159604624,-0.283895195,-0.024977215
81,4.050000000,12,2.405968189,-0.214910895,1.102642298,0.079861611,-0.250643492,-0.021990422
81,4.050000000,13,2.406758547,-0.219559357,1.102228522,-0.000826915,-0.213662326,-0.019391697
81,4.050000000,14,2.405938387,-0.223439440,1.101862907,-0.081003182,-0.173964947,-0.017173903
81,4.050000000,15,2.403530359,-0.226505846,1.101537943,-0.159434795,-0.132433698,-0.015327078
81,4.050000000,16,2.399579763,-0.228729770,1.101246357,-0.235087886,-0.089838117,-0.013837715
81,4.050000000,17,2.394150972,-0.230096772,1.100981951,-0.307106823,-0.046846732,-0.012601185
81,4.050000000,18,2.387324333,-0.230604917,1.100740075,-0.374789953,-0.004043338,-0.011590502
81,4.050000000,19,2.379191637,-0.230263129,1.100516558,-0.437576771,0.038067732,-0.010753212
81,4.050000000,20,2.369856119,-0.229089677,1.100309610,-0.495032758,0.079053588,-0.009939991
81,4.050000000,21,2.359427929,-0.227110967,1.100118637,-0.546824515,0.118534289,-0.009151574
81,4.050000000,22,2.348022223,-0.224360466,1.099943280,-0.592711687,0.156180769,-0.008388496
81,4.050000000,23,2.335759401,-0.220877737,1.099782944,-0.632542074,0.191714853,-0.007651243
81,4.050000000,24,2.322761297,-0.216707394,1.099637032,-0.666245401,0.224906877,-0.006940130
82,4.100000000,0,2.334400177,-0.154615223,1.108817220,0.553821266,-0.248425514,-0.049415290
82,4.100000000,1,2.346040726,-0.160179377,1.107738972,0.609894991,-0.306748629,-0.058399335
82,4.100000000,2,2.358727455,-0.166823432,1.106649876,0.656080663,-0.355763227,-0.050507892
82,4.100000000,3,2.372153521,-0.174325675,1.105672359,0.682924807,-0.392207563,-0.047246810
82,4.100000000,4,2.385898829,-0.182422653,1.104755521,0.687956810,-0.415251881,-0.044438202
82,4.100000000,5,2.399532795,-0.190850571,1.103899598,0.672072291,-0.425460339,-0.041157492
82,4.100000000,6,2.412658453,-0.199363798,1.103110552,0.637571990,-0.424011022,-0.037743881
82,4.100000000,7,2.424930811,-0.207743242,1.102387071,0.587261379,-0.412330300,-0.034610096
82,4.100000000,8,2.436062813,-0.215798855,1.101721287,0.523987710,-0.391867399,-0.031965118
82,4.100000000,9,2.445822239,-0.223368824,1.101105809,0.450431526,-0.363987535,-0.029579585
82,4.100000000,10,2.454028368,-0.230317697,1.100537181,0.369061619,-0.329965860,-0.027282743
82,4.100000000,11,2.460547924,-0.236534730,1.100013614,0.282132447,-0.290996939,-0.025075139
82,4.100000000,12,2.465290546,-0.241932184,1.099533319,0.191677406,-0.248187140,-0.022956938
82,4.100000000,13,2.468204021,-0.246443525,1.099094391,0.099509068,-0.202549279,-0.020927975
82,4.100000000,14,2.469270229,-0.250021547,1.098695278,0.007226913,-0.155002177,-0.018987764
82,4.100000000,15,2.468501329,-0.252636492,1.098333955,-0.083771884,-0.106372640,-0.017135626
82,4.100000000,16,2.465935946,-0.254274189,1.098008871,-0.172280177,-0.057398807,-0.015370569
82,4.100000000,17,2.461633682,-0.254934520,1.097718239,-0.257268041,-0.008734236,-0.013691394
82,4.100000000,18,2.455674410,-0.254629463,1.097460389,-0.337870032,0.039047755,-0.012096780
82,4.100000000,19,2.448152781,-0.253381789,1.097233534,-0.413372517,0.085449502,-0.010585148
82,4.100000000,20,2.439177275,-0.251223475,1.097036123,-0.483201504,0.130044386,-0.009154802
82,4.100000000,21,2.428865433,-0.248194396,1.096866488,-0.546910822,0.172472149,-0.007803896
82,4.100000000,22,2.417343616,-0.244340956,1.096723199,-0.604171097,0.212434292,-0.006530503
82,4.100000000,23,2.404742718,-0.239714995,1.096604586,-0.654758990,0.249689311,-0.005332592
82,4.100000000,24,2.391198158,-0.234372616,1.096509099,-0.698547602,0.284047961,-0.004208009
83,4.150000000,0,2.366068363,-0.170659989,1.105524898,0.704625785,-0.374246478,-0.078919016
83,4.150000000,1,2.380816221,-0.178465873,1.104009509,0.768769205,-0.404203624,-0.072624519
83,4.150000000,2,2.396710873,-0.186739981,1.102577806,0.817169845,-0.420964628,-0.070551060
83,4.150000000,3,2.413349867,-0.195219964,1.101192355,0.842670977,-0.424988776,-0.067990728
83,4.150000000,4,2.430257082,-0.203664437,1.099862933,0.844057441,-0.417676419,-0.064953342
83,4.150000000,5,2.446961164,-0.211862609,1.098598957,0.822700381,-0.400630772,-0.061445408
83,4.150000000,6,2.463031054,-0.219635844,1.097407579,0.781101286,-0.375444800,-0.057686940
83,4.150000000,7,2.478090763,-0.226836383,1.096292138,0.722186089,-0.343600392,-0.053866692
83,4.150000000,8,2.491823673,-0.233344629,1.095254183,0.648963630,-0.306427181,-0.049929585
83,4.150000000,9,2.503973722,-0.239066124,1.094296336,0.564339280,-0.265113711,-0.045850217
83,4.150000000,10,2.514339924,-0.243928865,1.093421698,0.471027613,-0.220721111,-0.041617636
83,4.150000000,11,2.522773981,-0.247880861,1.092633247,0.371522695,-0.174188077,-0.037227824
83,4.150000000,12,2.529175043,-0.250887692,1.091932774,0.268095434,-0.126332119,-0.032812361
83,4.150000000,13,2.533485174,-0.252930194,1.091318250,0.162783116,-0.077870183,-0.028640304
83,4.150000000,14,2.535685539,-0.254002869,1.090784788,0.057369307,-0.029453862,-0.024705924
83,4.150000000,15,2.535789728,-0.254112601,1.090327740,-0.046599247,0.018330045,-0.021003148
83,4.150000000,16,2.533840179,-0.253277332,1.089942455,-0.147790447,0.064963385,-0.017525679
83,4.150000000,17,2.529904127,-0.251524717,1.089624524,-0.245068803,0.109996192,-0.014266891
83,4.150000000,18,2.524069786,-0.248890713,1.089369655,-0.337479532,0.153044194,-0.011220016
83,4.150000000,19,2.516442537,-0.245418295,1.089173675,-0.424234062,0.193785265,-0.008378129
83,4.150000000,20,2.507142305,-0.241156369,1.089032531,-0.504696488,0.231955543,-0.005734114
83,4.150000000,21,2.496299982,-0.236158550,1.088942409,-0.578370631,0.267345250,-0.003280824
83,4.150000000,22,2.484055281,-0.230482087,1.088899493,-0.644887865,0.299794734,-0.001011100
83,4.150000000,23,2.470553875,-0.224187031,1.088900208,-0.703996062,0.329190373,0.001082349
83,4.150000000,24,2.455945730,-0.217335209,1.088941097,-0.755549073,0.355461091,0.003006730
84,4.200000000,0,2.405858755,-0.191465333,1.101515651,0.871867478,-0.442596525,-0.079628795
84,4.200000000,1,2.423889160,-0.200426072,1.099910975,0.929012358,-0.452303737,-0.080846101
84,4.200000000,2,2.442892075,-0.209500492,1.098356009,0.967400491,-0.453560889,-0.074646644
84,4.200000000,3,2.462417841,-0.218505874,1.096960306,0.980789959,-0.445414543,-0.064917535
84,4.200000000,4,2.481951714,-0.227258250,1.095750570,0.968334377,-0.428396523,-0.056066118
84,4.200000000,5,2.500992537,-0.235588774,1.094707489,0.931967199,-0.403390020,-0.048247695
84,4.200000000,6,2.519092083,-0.243347749,1.093814373,0.874763548,-0.371422142,-0.041063640
84,4.200000000,7,2.535867453,-0.250406653,1.093057632,0.800138056,-0.333567351,-0.034616653
84,4.200000000,8,2.551004171,-0.256658584,1.092422366,0.711457789,-0.290905476,-0.028913286
84,4.200000000,9,2.564253330,-0.262017965,1.091895103,0.611884236,-0.244480669,-0.023817044
84,4.200000000,10,2.575426340,-0.266419500,1.091463804,0.504302979,-0.195286378,-0.019315895
84,4.200000000,11,2.584389448,-0.269817233,1.091116667,0.391307175,-0.144251540,-0.015399960
84,4.200000000,12,2.591057777,-0.272183090,1.090842485,0.275202274,-0.092232667,-0.012012679
84,4.200000000,13,2.595390320,-0.273505241,1.090631843,0.158021346,-0.040007900,-0.009054441
84,4.200000000,14,2.597383261,-0.273786694,1.090476274,0.041544609,0.011726950,-0.006508637
84,4.200000000,15,2.597067118,-0.273043543,1.090369225,-0.072687760,0.062352851,-0.004192892
84,4.200000000,16,2.594499826,-0.271303475,1.090306878,-0.183344260,0.111339495,-0.002050231
84,4.200000000,17,2.589764595,-0.268603802,1.090285659,-0.289283782,0.158243760,-0.000073927
84,4.200000000,18,2.582966089,-0.264989942,1.090302348,-0.389546275,0.202699497,0.001742783
84,4.200000000,19,2.574225426,-0.260514021,1.090353847,-0.483342081,0.244408727,0.003406594
84,4.200000000,20,2.563679218,-0.255233407,1.090437174,-0.570039868,0.283135027,0.004924284
84,4.200000000,21,2.551474333,-0.249209628,1.090549469,-0.649154365,0.318697959,0.006302479
84,4.200000000,22,2.537765980,-0.242507339,1.090687871,-0.720333695,0.350968242,0.007547752
84,4.200000000,23,2.522715330,-0.235193282,1.090849996,-0.783348024,0.379863322,0.008666676
84,4.200000000,24,2.506486893,-0.227335453,1.091033340,-0.838078558,0.405343652,0.009665603
85,4.250000000,0,2.453572273,-0.214522913,1.098291755,1.015882373,-0.474018604,-0.049246073
85,4.250000000,1,2.474237680,-0.224092498,1.097404838,1.047675610,-0.482663870,-0.039452355
85,4.250000000,2,2.495331049,-0.233796567,1.096654534,1.057545781,-0.486526132,-0.035574980
85,4.250000000,3,2.516371965,-0.243495822,1.095979095,1.042335987,-0.481803626,-0.031970497
85,4.250000000,4,2.536864042,-0.253004134,1.095373869,1.003011227,-0.467395127,-0.028550733
85,4.250000000,5,2.556349993,-0.262129486,1.094835281,0.942200243,-0.443630874,-0.025312282
85,4.250000000,6,2.574431181,-0.270693839,1.094359636,0.863142610,-0.411489159,-0.022251347
85,4.250000000,7,2.590776920,-0.278541714,1.093943477,0.769188046,-0.372202933,-0.019364009
85,4.250000000,8,2.605121374,-0.285543174,1.093583345,0.663563430,-0.327065319,-0.016646028
85,4.250000000,9,2.617261887,-0.291593909,1.093275905,0.549269795,-0.277335614,-0.014092932
85,4.250000000,10,2.627053022,-0.296614051,1.093018055,0.429041862,-0.224195376,-0.011700120
85,4.250000000,11,2.634400845,-0.300546348,1.092806458,0.305337906,-0.168729901,-0.009462752
85,4.250000000,12,2.639258385,-0.303354383,1.092638016,0.180343866,-0.111921914,-0.007375901
85,4.250000000,13,2.641618967,-0.305020213,1.092509985,0.055984508,-0.054651432,-0.005434395
85,4.250000000,14,2.641513109,-0.305542588,1.092419267,-0.066062726,0.002301251,-0.003633179
85,4.250000000,15,2.639001369,-0.304934829,1.092363238,-0.184352368,0.058251206,-0.001966943
85,4.250000000,16,2.634171963,-0.303223103,1.092339277,-0.297655255,0.112603806,-0.000430466
85,4.250000000,17,2.627135038,-0.300444663,1.092344761,-0.404942900,0.164849341,0.000981509
85,4.250000000,18,2.618019819,-0.296645969,1.092377305,-0.505372286,0.214557573,0.002274234
85,4.250000000,19,2.606970072,-0.291881531,1.092434645,-0.598270774,0.261372328,0.003452996
85,4.250000000,20,2.594141960,-0.286212176,1.092514396,-0.683122039,0.305005997,0.004522989
85,4.250000000,21,2.579700947,-0.279703885,1.092614532,-0.759552121,0.345234543,0.005489340
85,4.250000000,22,2.563817501,-0.272426486,1.092733026,-0.827316523,0.381892264,0.006357125
85,4.250000000,23,2.546666622,-0.264452606,1.092867970,-0.886288643,0.414867222,0.007131328
85,4.250000000,24,2.528424740,-0.255856603,1.093017459,-0.936448991,0.444096774,0.007816897
86,4.300000000,0,2.506597996,-0.238931656,1.097080827,1.082995176,-0.499120712,-0.001033231
86,4.300000000,1,2.528204918,-0.248968095,1.097030044,1.074388623,-0.503624558,-0.004049579
86,4.300000000,2,2.549433947,-0.259028256,1.096937180,1.044923067,-0.500959218,-0.005246130
86,4.300000000,3,2.569861650,-0.268945336,1.096825361,0.994404614,-0.489137471,-0.005935916
86,4.300000000,4,2.589081526,-0.278530210,1.096695900,0.924501717,-0.467766255,-0.007008502
86,4.300000000,5,2.606730461,-0.287596285,1.096544266,0.837826371,-0.437401116,-0.008150480
86,4.300000000,6,2.622502804,-0.295973539,1.096371412,0.737355530,-0.399084866,-0.009144739
86,4.300000000,7,2.636152983,-0.303515196,1.096181154,0.626095474,-0.354057670,-0.009882824
86,4.300000000,8,2.647494078,-0.310099840,1.095979214,0.506913543,-0.303602546,-0.010313361
86,4.300000000,9,2.656394482,-0.315631568,1.095771909,0.382460237,-0.248966023,-0.010414883
86,4.300000000,10,2.662773371,-0.320038557,1.095566034,0.255137235,-0.191319168,-0.010181683
86,4.300000000,11,2.666594982,-0.323271543,1.095368028,0.127090737,-0.131740972,-0.009616277
86,4.300000000,12,2.667864799,-0.325301886,1.095184684,0.000218798,-0.071214825,-0.008725385
86,4.300000000,13,2.666622639,-0.326119721,1.095022202,-0.123812251,-0.010633842,-0.007517813
86,4.300000000,14,2.662940502,-0.325732231,1.094885588,-0.243548602,0.049190849,-0.006145497
86,4.300000000,15,2.656917095,-0.324161857,1.094775438,-0.357749015,0.107540973,-0.004864316
86,4.300000000,16,2.648674011,-0.321444362,1.094690084,-0.465395689,0.163812146,-0.003671132
86,4.300000000,17,2.638350248,-0.317626476,1.094627738,-0.565674126,0.217503771,-0.002562864
86,4.300000000,18,2.626100302,-0.312764049,1.094586730,-0.657949626,0.268205166,-0.001536321
86,4.300000000,19,2.612088680,-0.306920320,1.094565511,-0.741748214,0.315585494,-0.000588360
86,4.300000000,20,2.596488953,-0.300164372,1.094562411,-0.816740334,0.359385788,0.000284176
86,4.300000000,21,2.579478741,-0.292569876,1.094576120,-0.882726371,0.399412394,0.001084443
86,4.300000000,22,2.561240196,-0.284213752,1.094605088,-0.939623475,0.435530961,0.001815569
86,4.300000000,23,2.541954041,-0.275175065,1.094648123,-0.987454295,0.467661381,0.002480709
86,4.300000000,24,2.521801233,-0.265533954,1.094703794,-1.026337385,0.495773256,0.003082887
87,4.350000000,0,2.560017109,-0.264167964,1.098276854,1.039617419,-0.504719377,0.043913834
87,4.350000000,1,2.580399513,-0.274156243,1.099103928,0.996226549,-0.492595345,0.038789213
87,4.350000000,2,2.599758148,-0.283810228,1.099876761,0.936743200,-0.471229017,0.038488798
87,4.350000000,3,2.617757559,-0.292944968,1.100627184,0.860454798,-0.440782309,0.036558151
87,4.350000000,4,2.634075880,-0.301387757,1.101328015,0.769058645,-0.402230859,0.033527762
87,4.350000000,5,2.648436308,-0.308988631,1.101969957,0.665117145,-0.356801540,0.030664474
87,4.350000000,6,2.660615683,-0.315622598,1.102559924,0.551394761,-0.305754453,0.028328013
87,4.350000000,7,2.670445442,-0.321189940,1.103110194,0.430626154,-0.250348389,0.026694214
87,4.350000000,8,2.677811623,-0.325616002,1.103634834,0.305428922,-0.191836685,0.025767704
87,4.350000000,9,2.682649612,-0.328851014,1.104138613,0.178245962,-0.131440759,0.024610724
87,4.350000000,10,2.684942245,-0.330868304,1.104616880,0.051223394,-0.070235670,0.023217546
87,4.350000000,11,2.684711695,-0.331661195,1.105064988,-0.073791243,-0.009145037,0.021590734
87,4.350000000,12,2.682014465,-0.331240147,1.105478287,-0.195220381,0.051038172,0.019737899
87,4.350000000,13,2.676935911,-0.329630226,1.105852365,-0.311734349,0.109639108,0.017670760
87,4.350000000,14,2.669585228,-0.326868862,1.106183529,-0.422233313,0.166092947,0.015446166
87,4.350000000,15,2.660092354,-0.323003829,1.106469512,-0.525826454,0.219934091,0.013151992
87,4.350000000,16,2.648602486,-0.318091333,1.106709599,-0.621809661,0.270783752,0.010850356
87,4.350000000,17,2.635273933,-0.312194318,1.106904984,-0.709644794,0.318338692,0.008696700
87,4.350000000,18,2.620273590,-0.305381268,1.107058764,-0.788931072,0.362351477,0.006686321
87,4.350000000,19,2.603775501,-0.297725022,1.107173800,-0.859394252,0.402628303,0.004814297
87,4.350000000,20,2.585957527,-0.289301813,1.107252717,-0.920878589,0.439029008,0.003075690
87,4.350000000,21,2.567000151,-0.280190170,1.107298136,-0.973336995,0.471464634,0.001465516
87,4.350000000,22,2.547083616,-0.270469785,1.107312560,-1.016821146,0.499894261,-0.000021224
87,4.350000000,23,2.526386023,-0.260220915,1.107298374,-1.051472068,0.524321556,-0.001389492
87,4.350000000,24,2.505081892,-0.249523163,1.107258081,-1.077513456,0.544791818,-0.002644328
88,4.400000000,0,2.608833075,-0.288555145,1.100886941,0.912739933,-0.463443339,0.055950273
88,4.400000000,1,2.626460791,-0.297421724,1.101959586,0.848538518,-0.421240807,0.051312409
88,4.400000000,2,2.642699718,-0.305344403,1.102938294,0.773249745,-0.369799912,0.046557736
88,4.400000000,3,2.657307625,-0.312175483,1.103824139,0.685477674,-0.312523395,0.042029969
88,4.400000000,4,2.670043468,-0.317821085,1.104621649,0.586359739,-0.251550168,0.037726164
88,4.400000000,5,2.680701017,-0.322223127,1.105335236,0.478034824,-0.188390687,0.033642918
88,4.400000000,6,2.689120054,-0.325350076,1.105969429,0.362938106,-0.124218255,0.029776309
88,4.400000000,7,2.695189714,-0.327191621,1.106528401,0.243479952,-0.059999973,0.026122000
88,4.400000000,8,2.698845387,-0.327755272,1.107016444,0.121905625,0.003443156,0.022675207
88,4.400000000,9,2.700065374,-0.327063739,1.107437491,0.000239583,0.065407179,0.019430818
88,4.400000000,10,2.698866129,-0.325152814,1.107795596,-0.119730815,0.125289470,0.016383542
88,4.400000000,11,2.695297718,-0.322069407,1.108094692,-0.236453280,0.182578921,0.013527812
88,4.400000000,12,2.689438581,-0.317869723,1.108338594,-0.348600477,0.236848310,0.010857719
88,4.400000000,13,2.681391478,-0.312617838,1.108530879,-0.455056399,0.287747860,0.008367350
88,4.400000000,14,2.671280146,-0.306384027,1.108675122,-0.554901242,0.334999353,0.006050583
88,4.400000000,15,2.659244537,-0.299243480,1.108774662,-0.647396147,0.378390312,0.003901227
88,4.400000000,16,2.645437002,-0.291275054,1.108832836,-0.731967926,0.417768598,0.001913018
88,4.400000000,17,2.630020857,-0.282559991,1.108852744,-0.808194339,0.453036934,0.000079578
88,4.400000000,18,2.613166332,-0.273181111,1.108837485,-0.875790000,0.484147906,-0.001605353
88,4.400000000,19,2.595047474,-0.263221651,1.108790040,-0.934592843,0.511099100,-0.003148112
88,4.400000000,20,2.575841188,-0.252764463,1.108713031,-0.984551013,0.533928275,-0.004554970
88,4.400000000,21,2.555723906,-0.241891339,1.108609200,-1.025711536,0.552709401,-0.005832172
88,4.400000000,22,2.534870148,-0.230682209,1.108481050,-1.058209538,0.567548752,-0.006985866
88,4.400000000,23,2.513451576,-0.219214603,1.108330965,-1.082258821,0.578581810,-0.008022103
88,4.400000000,24,2.491634369,-0.207563087,1.108161211,-1.098145962,0.585971653,-0.008946803
89,4.450000000,0,2.649988174,-0.308890015,1.103305459,0.744095802,-0.347522557,0.038126558
89,4.450000000,1,2.664183140,-0.315173775,1.104029417,0.674719572,-0.279853046,0.034261882
89,4.450000000,2,2.676927567,-0.320060015,1.104677916,0.598146081,-0.208421379,0.030594690
89,4.450000000,3,2.688043118,-0.323504865,1.105255127,0.511731386,-0.136065990,0.027121510
89,4.450000000,4,2.697334051,-0.325507432,1.105764747,0.415914863,-0.064404152,0.023838563
89,4.450000000,5,2.704628468,-0.326092601,1.106210470,0.312411427,0.005527509,0.020741658
89,4.450000000,6,2.709793806,-0.325302720,1.106596112,0.203367710,0.072991237,0.017826356
89,4.450000000,7,2.712741137,-0.323193043,1.106925249,0.090974770,0.137423813,0.015087897
89,4.450000000,8,2.713424444,-0.319828779,1.107201338,-0.022703702,0.198380843,0.012521363
89,4.450000000,9,2.711837053,-0.315283149,1.107427835,-0.135801986,0.255510211,0.010121534
89,4.450000000,10,2.708007097,-0.309635520,1.107607841,-0.246675521,0.308538049,0.007883109
89,4.450000000,11,2.701993942,-0.302970171,1.107744694,-0.353902340,0.357259840,0.005800694
89,4.450000000,12,2.693883181,-0.295374662,1.107841372,-0.456274599,0.401533574,0.003868727
89,4.450000000,13,2.683782101,-0.286938876,1.107900858,-0.552785575,0.441273779,0.002081628
89,4.450000000,14,2.671816111,-0.277753949,1.107926011,-0.642615259,0.476446241,0.000433730
89,4.450000000,15,2.658126116,-0.267911166,1.107919574,-0.725115359,0.507062733,-0.001080572
89,4.450000000,16,2.642863512,-0.257501215,1.107884169,-0.799794495,0.533176124,-0.002466939
89,4.450000000,17,2.626188517,-0.246613339,1.107822180,-0.866303563,0.554875553,-0.003731062
89,4.450000000,18,2.608266830,-0.235334620,1.107736111,-0.924422085,0.572282076,-0.004878483
89,4.450000000,19,2.589267731,-0.223749489,1.107628226,-0.974044919,0.585544646,-0.005914710
89,4.450000000,20,2.569361210,-0.211939141,1.107500672,-1.015169859,0.594835877,-0.006845225
89,4.450000000,21,2.548716307,-0.199981093,1.107355475,-1.047886133,0.600348949,-0.007675406
89,4.450000000,22,2.527500153,-0.187948823,1.107194543,-1.072364450,0.602294505,-0.008410483
89,4.450000000,23,2.505874872,-0.175911441,1.107019901,-1.088847637,0.600898623,-0.009055655
89,4.450000000,24,2.483997345,-0.163933426,1.106833220,-1.097645044,0.596402466,-0.009615858
90,4.500000000,0,2.682513952,-0.321799368,1.104278684,0.573791564,-0.176889807,0.002393121
90,4.500000000,1,2.693420649,-0.324530810,1.104290724,0.516924441,-0.096194990,-0.001177170
90,4.500000000,2,2.703159094,-0.325657457,1.104254484,0.455651700,-0.016925892,-0.002451026
90,4.500000000,3,2.711586237,-0.325230747,1.104192376,0.385416716,0.058935210,-0.003765590
90,4.500000000,4,2.718511581,-0.323327959,1.104102015,0.305577189,0.130596891,-0.005266563
90,4.500000000,5,2.723752975,-0.320037127,1.103982806,0.217277810,0.197693393,-0.006644354
90,4.500000000,6,2.727159023,-0.315451831,1.103838921,0.122389525,0.260014325,-0.007744621
90,4.500000000,7,2.728618622,-0.309669077,1.103676558,0.022989906,0.317418456,-0.008494302
90,4.500000000,8,2.728062391,-0.302788287,1.103502989,-0.078877099,0.369803399,-0.008862689
90,4.500000000,9,2.725460052,-0.294910669,1.103325963,-0.181303084,0.417091250,-0.008841259
90,4.500000000,10,2.720818043,-0.286138773,1.103150010,-0.282558501,0.459226221,-0.008753575
90,4.500000000,11,2.714175224,-0.276575774,1.102975965,-0.381139666,0.496207774,-0.008641221
90,4.500000000,12,2.705598593,-0.266324252,1.102804422,-0.475770056,0.528092206,-0.008506390
90,4.500000000,13,2.695177794,-0.255485177,1.102635860,-0.565382719,0.554981947,-0.008351369
90,4.500000000,14,2.683022022,-0.244157135,1.102470636,-0.649102390,0.577017009,-0.008178205
90,4.500000000,15,2.669256926,-0.232435524,1.102308989,-0.726228952,0.594368339,-0.007988858
90,4.500000000,16,2.654019833,-0.220412105,1.102151275,-0.796221435,0.607232749,-0.007785248
90,4.500000000,17,2.637457848,-0.208174482,1.101997733,-0.858683288,0.615828156,-0.007569180
90,4.500000000,18,2.619724035,-0.195805669,1.101848602,-0.913348258,0.620389581,-0.007342262
90,4.500000000,19,2.600976467,-0.183383942,1.101704121,-0.960067034,0.621165454,-0.007106088
90,4.500000000,20,2.581374407,-0.170982406,1.101564407,-0.998794913,0.618414819,-0.006862179
90,4.500000000,21,2.561077356,-0.158668935,1.101429701,-1.029580116,0.612404227,-0.006611880
90,4.500000000,22,2.540243149,-0.146506011,1.101300001,-1.052553654,0.603405774,-0.006356518
90,4.500000000,23,2.519025803,-0.134550646,1.101175547,-1.067920327,0.591696084,-0.006097290
90,4.500000000,24,2.497574806,-0.122854248,1.101056218,-1.075951934,0.577556133,-0.005835301
91,4.550000000,0,2.707234383,-0.325351447,1.103668690,0.435849279,0.019695014,-0.022599140
91,4.550000000,1,2.715662003,-0.324174911,1.103206754,0.407566488,0.097164072,-0.023591461
91,4.550000000,2,2.723511696,-0.321499705,1.102760196,0.375982881,0.169449791,-0.021063901
91,4.550000000,3,2.730627298,-0.317432523,1.102361202,0.333468765,0.236358821,-0.018834623
91,4.550000000,4,2.736766100,-0.312081456,1.102007627,0.278350055,0.297820330,-0.016517978
91,4.550000000,5,2.741683722,-0.305556267,1.101699591,0.211597756,0.353761911,-0.014293259
91,4.550000000,6,2.745166302,-0.297967732,1.101433635,0.135209620,0.404148042,-0.012305876
91,4.550000000,7,2.747043610,-0.289427072,1.101204276,0.051486395,0.448984206,-0.010625266
91,4.550000000,8,2.747192144,-0.280044794,1.101005197,-0.037293646,0.488320440,-0.009280009
91,4.550000000,9,2.745532751,-0.269930035,1.100829601,-0.129017293,0.522254348,-0.008275234
91,4.550000000,10,2.742024899,-0.259189457,1.100671768,-0.221792281,0.550931275,-0.007509364
91,4.550000000,11,2.736665249,-0.247926414,1.100527048,-0.313955277,0.574533582,-0.006961331
91,4.550000000,12,2.729480505,-0.236240298,1.100392818,-0.404068500,0.593276143,-0.006460969
91,4.550000000,13,2.720524311,-0.224226028,1.100268483,-0.490893930,0.607387364,-0.005977738
