time_after_launch_s,world_time_s,time_s,x_m,y_m,z_m,qw,qx,qy,qz,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,rpm_1,rpm_2,rpm_3,rpm_4,contacts,airborne,unwrapped_yaw_deg,inferred_tangent_yaw_deg,inferred_desired_yaw_rate_radps,inferred_scheduled_speed_mps,cross_track_m,along_track_m,inferred_progress_m,inferred_progress_fraction,diagnostic_schedule_lag_m,altitude_error_m,tangent_speed_mps,tangent_speed_error_mps,normal_speed_mps,world_velocity_mismatch_mps,tangent_yaw_error_deg,yaw_rate_mismatch_radps,roll_deg,pitch_deg,tilt_deg,local_rodrigues_norm,rate_norm_radps,rpm_collective_mode_fraction,rpm_roll_mode_fraction,rpm_pitch_mode_fraction,rpm_yaw_mode_fraction,rpm_saturation_proxy
6.000000000001087,7.935000000000985,7.935000000000985,0.3601358510420638,0.098889729246056,1.439543457838306,0.9765014700111736,-0.005236457969009099,-0.007784124830778286,0.2153064466628314,0.04500823040878412,0.004525191123467582,0.09739963677872336,-0.4443734517104671,0.13833833132390058,0.26988348686361535,16288.73662313246,16321.49444769609,16548.87943077969,16589.928553451904,0.0,1.0,24.873162330481872,28.742112219392286,0.09999657197602317,0.07500257101798262,0.0059277215291660065,-4.8138576458356397e-17,0.37889937854129263,0.08040547381818405,0.07117539371980236,-0.06045654216169405,0.041638919656200354,-0.033363651361782265,-0.01767536503438051,0.10446167242542308,-3.86894988891041,0.16988691488759217,-0.7780949087599296,-0.7418596878907339,1.075059835372848,0.009382045145758952,0.5379984711690353,0.9997364504222338,7.301138648098734e-08,0.0002584289304455131,5.047635934211459e-06,0.0
6.020000000001094,7.955000000000991,7.955000000000991,0.3609951462195728,0.09899811546377607,1.44159775701217,0.9759247198142241,-0.005837938732625084,-0.00716725176784541,0.21791165693688413,0.040992175712129215,0.006338068461538679,0.10604754978266455,0.2965073074350376,0.04604293680484726,0.25781363466811447,16232.835484041849,15920.823820927575,16380.497993809211,15350.143706281728,0.0,1.0,25.17866243356733,29.184537492435783,0.09999961742891561,0.07500028692831329,0.0056048353925608856,4.7271214720367993e-17,0.3797482196740105,0.0805856046849469,0.07182662604304785,-0.05840224298782992,0.03887896558458447,-0.036121321343728814,-0.014455297178194701,0.11295923285430703,-4.005875058868459,0.15781401723919886,-0.8319286470073382,-0.6557694720968825,1.0592963006697467,0.009244460794970929,0.39560637711338154,0.9975987262489009,0.0004915240852196158,0.00016250012876447238,0.0017472495371150607,0.0
6.0400000000011005,7.975000000000998,7.975000000000998,0.3617816229216403,0.09913996663460607,1.443663398639049,0.9754389247741125,-0.008365914027396846,-0.004543341057463293,0.22006424873214622,0.03783090486869763,0.008009738049895042,0.09714196151002016,-0.513903057980749,0.5725121366828285,0.18063532788426376,15434.24843691801,14336.889783282511,16440.9826288411,14367.172891494953,0.0,1.0,25.429504578460577,29.184537492435783,0.09999961742891561,0.07500028692831329,0.005345174116760807,9.107298248878237e-18,0.3805040261170968,0.08074599284764368,0.07257082323657815,-0.05633660136095098,0.03693415268135455,-0.03806613424695874,-0.0114543281131098,0.1049609112719802,-3.7550329139752057,0.08063571045534815,-1.0497618832549493,-0.2968751850093365,1.0909285149905263,0.009520464456213311,0.7902503535785088,0.9867413951614343,0.0011351529250179803,0.0012650929152589283,0.010858358998288924,0.0
6.060000000001107,7.995000000001005,7.995000000001005,0.36251810372905513,0.0993294850413433,1.4453715927422612,0.9751720616842292,-0.00795401498490749,0.0016082615512990515,0.22129979044484227,0.03619086109388459,0.010990032350459051,0.07323021252430105,0.867832835304868,0.3549518468448586,0.10452946514725572,15298.145253162671,13624.554151530656,14653.568113589365,16315.189177172326,0.0,1.0,25.568808048562417,29.184537492435783,0.09999961742891561,0.07500028692831329,0.005151508099231516,-7.41594285980085e-17,0.3812394271504365,0.08090205081944533,0.07333538824482222,-0.054628407257738765,0.03695556960749065,-0.03804471732082264,-0.008052646320738238,0.08291507495710596,-3.615729443873363,0.004529847718340113,-0.8480989467942723,0.3814269615940206,0.9299181280627657,0.008115282091974558,0.9434251706923201,0.9833484975507248,0.012091457817195308,0.004548739297959577,1.1305334120267553e-05,0.0
6.0800000000011,8.015000000000997,8.015000000000997,0.3632425996160198,0.09956684748539865,1.4466040369173105,0.9749213434385936,0.0015104257902596695,0.001969261396478237,0.22253587290900134,0.036360689263938546,0.012186772719231359,0.04669088722738045,0.8837317451877575,-0.2130741015241208,0.15833352554375774,13036.028829258259,15770.920282250328,14701.146039714782,13781.42527944006,0.0,1.0,25.716468954390937,29.184537492435783,0.09999961742891561,0.07500028692831329,0.005005456631365932,2.6020852139652106e-17,0.38198769460850934,0.08106083914931987,0.07408708682833226,-0.05339596308268946,0.03768739812326563,-0.037312888805047656,-0.007090640010420193,0.060187771156732336,-3.46806853804485,0.058333908114842126,0.2189606206222424,0.18148480477857348,0.2843946683871996,0.002481818609773403,0.9227414998275664,0.979908719963764,0.015877931094707153,0.00022904202554018135,0.003984306915988567,0.0
6.1000000000010886,8.035000000000986,8.035000000000986,0.3639789462157688,0.09979954090380963,1.4471088662889455,0.9744330570931617,0.00822308235205335,0.010538939824613543,0.22428002342624717,0.037756526985414644,0.010878306640764284,0.001853459069166887,0.9318470760959786,1.3417574395627463,0.18638027730232856,13238.506819528498,13659.664745841534,14516.995616324137,13784.811511810743,0.0,1.0,25.933467005994228,29.184537492435783,0.09999961742891561,0.07500028692831329,0.004849550160628433,-2.6020852139652106e-18,0.3827440316460237,0.08122133990839134,0.07483071583240053,-0.05289113371105447,0.038267999870188384,-0.0367322870581249,-0.0089136452311107,0.03784374841830113,-3.2510704864415474,0.08638065987341295,1.1893155048121085,0.9655045884417458,1.531840914570074,0.01336891620600617,1.6441987737551362,0.9954977579207165,0.001758355608735789,0.002592838374894412,0.00015104809565324876,0.0
6.1200000000010775,8.055000000000975,8.055000000000975,0.36478413016638767,0.09999453657900426,1.4467062245921245,0.9736855799549659,0.01764738856387072,0.024440939413370725,0.22589289839485463,0.043839309671897746,0.008203920734282057,-0.03599169968518064,1.4881001347082112,0.8259601134313893,0.16554478218996452,15487.984310574613,14245.57362092724,14913.900575384312,15888.37368288355,0.0,1.0,26.174491885376714,29.184537492435783,0.09999961742891561,0.07500028692831329,0.0046271647866901475,-5.811323644522304e-17,0.38354208506098864,0.08139069321588292,0.07553261052637666,-0.0532937754078755,0.04227450090561384,-0.032725786022699446,-0.014214638971995895,0.05067973439291022,-3.010045607059079,0.06554516476104891,2.60463331431452,2.270810279167156,3.4550167928137734,0.030163217382449505,1.7099874838163327,0.9934428005240551,0.005288798006083758,0.0012118246059943513,5.657686386690854e-05,0.0
6.140000000001066,8.075000000000964,8.075000000000964,0.3657768290661346,0.10010008277039724,1.4459059216510055,0.9728207727673457,0.03095947603220756,0.032740483037246304,0.22713281508104832,0.05626280356997997,0.0015651022642008613,-0.04184975740886374,1.1548969480485465,0.33625831153002833,0.14201471712278,17136.637330376438,16226.06847895457,15420.370435160477,14556.570367825147,0.0,1.0,26.39098391899706,29.184537492435783,0.09999961742891561,0.07500028692831329,0.004235248407873309,-7.567731163948821e-17,0.38446023137617563,0.08158553119580056,0.07611438542116833,-0.05409407834899449,0.04988363063667777,-0.025116656291635515,-0.026068678623111317,0.0553337566374086,-2.7935535734387247,0.04201509969386438,4.312806979545352,2.8451837434091134,5.165276126241612,0.04511580221639162,1.2112079889780847,0.9857069801599938,1.9566973935375855e-05,0.011193038712912185,0.0030804141531588112,0.0
6.160000000001055,8.095000000000953,8.095000000000953,0.3670567005763303,0.10003565531797075,1.445058165607171,0.9722798074782085,0.035339110953017484,0.03727108477363071,0.2281095996379482,0.07194825378645657,-0.008115902984221325,-0.044082241638265705,0.256100868298717,0.28154825955177787,0.0731424728280186,16241.723748523664,14803.735523343616,16093.376330948873,15583.720140181595,0.0,1.0,26.54606438794294,29.630668127125393,0.10000288317284199,0.07499783762036849,0.003550015911416132,-6.613633252161577e-17,0.3855738727485522,0.08182185478797481,0.07650066525877042,-0.05494183439282896,0.05852704981252831,-0.016470787807840177,-0.04262632454729687,0.06349436528761293,-3.0846037391824535,-0.026860410344823393,4.925435931864889,3.2305271379746916,5.888165971907762,0.05144354885818923,0.38756534743368054,0.9950089623438149,0.0008332650851047496,0.00036667939538315885,0.0037910931756971623,0.0
6.180000000001044,8.115000000000942,8.115000000000942,0.3686631808067688,0.09977114790125456,1.4441379590412764,0.9719815054253783,0.039858261452821585,0.03859432827120506,0.2284157392349897,0.08907199121547871,-0.018737704898961732,-0.045383676536366734,0.48777395172929433,-0.3122909898118367,0.03552920529849028,17090.07442616884,15816.696404531847,15361.566026886088,16431.497335527645,0.0,1.0,26.604658601832462,29.630668127125393,0.10000288317284199,0.07499783762036849,0.0025258426241234195,-4.9873299934333204e-17,0.3868394998586774,0.08209043096737771,0.0767349593586239,-0.0558620409587236,0.06816002789187338,-0.006837809728495112,-0.060325216963968996,0.07579950883475828,-3.026009525292941,-0.06447367787435171,5.466744315441499,3.2571534789523335,6.36098437897938,0.05558377461944191,0.5802683988745302,0.9935425656292491,0.005211854698242846,0.001189339929742879,5.6239742765070886e-05,0.0
6.200000000001033,8.13500000000093,8.13500000000093,0.3706258145308624,0.09926660262544731,1.443343485920558,0.9719915871928112,0.043238204439052276,0.03415714656249308,0.22846466125419337,0.10706685292784837,-0.03212604344890063,-0.03217862296930753,-0.001060987855046772,-0.42497238510277663,0.03759183314207516,16384.53859785604,17377.55202656927,16818.4482878607,15980.480456134279,0.0,1.0,26.588037725234198,29.630668127125393,0.10000288317284199,0.07499783762036849,0.0011169362762040885,-7.3075226425523e-17,0.3882960299727092,0.08239951828866086,0.07677836278814815,-0.056656514079441944,0.07718241806033346,0.0021845804399649726,-0.08085955729481874,0.08705460455262316,-3.042630401891207,-0.06241105003076683,5.725945600963918,2.6734809490082996,6.3174472139739475,0.055198422603428644,0.4266330973027677,0.996113740234973,0.003016595002161881,0.0008400823999497586,2.958236291546072e-05,0.0
