step,t,x,y,z,vx,vy,vz,next_x,next_y,next_z,next_vx,next_vy,next_vz,nominal_vx,nominal_vy,nominal_vz,command_vx,command_vy,command_vz,accel_x,accel_y,accel_z,constraint_active,sector,azimuth_rad,depth_m,margin_m,a_x,a_y,a_z,b,current_slack_m,lookahead_violation_m,obstacle_clearance_m,obstacle_name,status,constraint_age_frames,gate_collision,admm_status,admm_iterations,admm_pri_res,admm_dua_res,admm_terminal_x,admm_terminal_y,admm_terminal_z
148,7.400000000,5.023343478,-0.077499164,1.084797049,0.861033228,0.650543680,0.044975165,5.068325994,-0.047642573,1.086896018,0.927438424,0.548753622,0.039479148,0.050000000,0.069749247,0.030405901,0.050000000,0.119760678,-0.009108099,-0.800000000,-0.800000000,-0.154523613,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.258334690,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.459857941,0.012321345,1.077965975
149,7.450000000,5.068325994,-0.047642573,1.086896018,0.927438424,0.548753622,0.039479148,5.115529834,-0.023235499,1.088626976,0.952742226,0.433989063,0.030161111,0.050000000,0.042878316,0.026207964,0.050000000,0.063191027,-0.014073154,-0.800000000,-0.800000000,-0.153006578,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.305529834,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.476530552,-0.000249303,1.076341152
150,7.500000000,5.115529834,-0.023235499,1.088626976,0.952742226,0.433989063,0.030161111,5.163459608,-0.005285781,1.089774716,0.964336474,0.292140932,0.015820218,0.050000000,0.020911949,0.022746048,0.050000000,-0.013363511,-0.009474112,-0.800000000,-0.800000000,-0.113243495,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.353459608,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.496276379,-0.033258133,1.081521392
151,7.550000000,5.163459608,-0.005285781,1.089774716,0.964336474,0.292140932,0.015820218,5.212271995,0.005310985,1.090167872,0.987120824,0.146304360,0.001743549,0.050000000,0.004757203,0.020450569,0.050000000,-0.049498016,0.001227872,-0.800000000,-0.800000000,-0.041692416,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.402271995,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.537604809,-0.042409293,1.090695620
152,7.600000000,5.212271995,0.005310985,1.090167872,0.987120824,0.146304360,0.001743549,5.262009469,0.009254216,1.090032772,0.996314603,0.025465282,-0.005434720,0.050000000,-0.004779887,0.019664256,0.050000000,-0.052077749,-0.009237438,-0.800000000,-0.566806024,-0.031374249,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.452009469,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.574827194,-0.033747327,1.083239794
153,7.650000000,5.262009469,0.009254216,1.090032772,0.996314603,0.025465282,-0.005434720,5.311039180,0.007497095,1.089712362,0.959523591,-0.087592512,-0.008039801,0.050000000,-0.008328794,0.019934456,0.050000000,-0.082908793,-0.007839780,-0.800000000,-0.309640214,-0.006871600,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.501039180,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.577451229,-0.052927379,1.084152937
154,7.700000000,5.311039180,0.007497095,1.089712362,0.959523591,-0.087592512,-0.008039801,5.357061521,-0.000339246,1.088966977,0.884123926,-0.217814932,-0.021925682,0.050000000,-0.006747385,0.020575277,0.050000000,-0.147945265,-0.000643863,-0.800000000,-0.172436437,0.021131252,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.547061521,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.569948673,-0.103461854,1.089229465
155,7.750000000,5.357061521,-0.000339246,1.088966977,0.884123926,-0.217814932,-0.021925682,5.399200347,-0.014796973,1.087308818,0.811322666,-0.346890991,-0.041456027,0.050000000,0.000305321,0.022066046,0.050000000,-0.190786871,-0.009001747,-0.800000000,0.077223031,0.036925528,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.589200347,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.585237026,-0.143429399,1.082215667
156,7.800000000,5.399200347,-0.014796973,1.087308818,0.811322666,-0.346890991,-0.041456027,5.438603778,-0.034902011,1.085367249,0.776691035,-0.438811269,-0.034262713,0.050000000,0.013317275,0.025382365,0.050000000,-0.204656243,-0.023929667,-0.800000000,0.406384995,0.050075314,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.628603778,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.623702526,-0.168289155,1.069361567
157,7.850000000,5.438603778,-0.034902011,1.085367249,0.776691035,-0.438811269,-0.034262713,5.477864460,-0.057521771,1.084437711,0.800448185,-0.451581498,-0.005365670,0.050000000,0.031411810,0.029265501,0.050000000,-0.158547931,-0.023982905,-0.800000000,0.800000000,0.029370881,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.667905200,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.686894417,-0.153812960,1.067380071
158,7.900000000,5.477864460,-0.057521771,1.084437711,0.800448185,-0.451581498,-0.005365670,5.519382121,-0.079049904,1.084585908,0.858634102,-0.407665641,0.009227457,0.050000000,0.051769594,0.031124579,0.050000000,-0.105346705,-0.009240922,-0.800000000,0.800000000,-0.011072149,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.709582266,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.729526997,-0.136531800,1.077507019
159,7.950000000,5.519382121,-0.079049904,1.084585908,0.858634102,-0.407665641,0.009227457,5.563992938,-0.097800307,1.085026420,0.918528068,-0.344031338,0.008282328,0.050000000,0.071144913,0.030828183,0.050000000,-0.057359830,-0.000103319,-0.800000000,0.800000000,-0.026659362,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.754426344,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.765189171,-0.122069776,1.084508419
